date,tmin_C,tmean_C,tmax_C,rh_pct,precip_mm,wind_m_s,station_id
2020-10-05 00:00:00-05:00,19.56,24.62,28.78,86.6,1.0,3.48,MiraCielo_002
2020-10-06 00:00:00-05:00,24.15,26.76,30.76,78.3,0.0,2.44,MiraCielo_002
2020-10-07 00:00:00-05:00,21.15,24.93,29.85,65.9,1.0,2.78,MiraCielo_002
2020-10-08 00:00:00-05:00,18.86,23.16,27.96,71.2,0.0,2.57,MiraCielo_002
2020-10-09 00:00:00-05:00,20.6,23.82,29.54,80.2,0.0,3.73,MiraCielo_002
2020-10-10 00:00:00-05:00,19.68,24.4,28.57,87.2,0.0,2.57,MiraCielo_002
2020-10-11 00:00:00-05:00,21.36,26.05,27.88,86.4,3.0,0.04,MiraCielo_002
2020-10-12 00:00:00-05:00,21.82,25.47,29.86,80.5,0.0,1.87,MiraCielo_002
2020-10-13 00:00:00-05:00,20.51,26.63,32.67,73.0,1.0,1.35,MiraCielo_002
2020-10-14 00:00:00-05:00,21.23,24.33,29.26,72.6,0.0,4.43,MiraCielo_002
2020-10-15 00:00:00-05:00,22.03,24.96,30.09,82.4,2.0,3.46,MiraCielo_002
2020-10-16 00:00:00-05:00,23.75,27.37,31.45,79.6,0.0,2.85,MiraCielo_002
2020-10-17 00:00:00-05:00,20.64,24.79,29.61,85.6,1.0,2.58,MiraCielo_002
2020-10-18 00:00:00-05:00,22.68,25.39,30.57,77.8,3.0,1.24,MiraCielo_002
2020-10-19 00:00:00-05:00,19.77,24.26,27.96,75.1,0.0,2.55,MiraCielo_002
2020-10-20 00:00:00-05:00,18.74,24.71,28.26,78.0,2.0,3.85,MiraCielo_002
2020-10-21 00:00:00-05:00,22.59,25.48,29.88,79.6,0.0,3.7,MiraCielo_002
2020-10-22 00:00:00-05:00,21.46,25.62,30.49,67.4,0.0,3.27,MiraCielo_002
2020-10-23 00:00:00-05:00,20.14,24.9,26.42,82.4,4.0,1.27,MiraCielo_002
2020-10-24 00:00:00-05:00,19.77,24.38,28.2,80.4,1.0,1.99,MiraCielo_002
2020-10-25 00:00:00-05:00,19.05,24.78,27.02,85.2,0.0,3.21,MiraCielo_002
2020-10-26 00:00:00-05:00,20.04,23.67,27.56,84.2,0.0,1.54,MiraCielo_002
2020-10-27 00:00:00-05:00,18.63,24.22,29.74,86.0,1.0,3.59,MiraCielo_002
2020-10-28 00:00:00-05:00,20.86,24.81,28.25,89.5,100.55,1.34,MiraCielo_002
2020-10-29 00:00:00-05:00,21.94,25.53,29.27,80.2,4.0,1.59,MiraCielo_002
2020-10-30 00:00:00-05:00,17.68,23.18,27.78,66.1,0.0,1.34,MiraCielo_002
2020-10-31 00:00:00-05:00,20.29,24.0,28.89,84.5,1.0,2.26,MiraCielo_002
2020-11-01 00:00:00-05:00,18.08,22.94,27.8,86.5,2.0,1.13,MiraCielo_002
2020-11-02 00:00:00-05:00,19.94,23.54,27.58,77.8,1.0,2.27,MiraCielo_002
2020-11-03 00:00:00-05:00,22.23,25.21,29.73,67.1,1.0,1.8,MiraCielo_002
2020-11-04 00:00:00-05:00,20.32,23.3,27.78,85.4,17.58,2.05,MiraCielo_002
2020-11-05 00:00:00-05:00,19.2,23.77,27.14,79.0,5.0,3.54,MiraCielo_002
2020-11-06 00:00:00-05:00,19.19,22.34,24.76,71.0,2.0,2.79,MiraCielo_002
2020-11-07 00:00:00-05:00,19.25,23.09,26.28,77.4,4.0,3.54,MiraCielo_002
2020-11-08 00:00:00-05:00,18.36,21.84,27.14,78.9,2.0,5.24,MiraCielo_002
2020-11-09 00:00:00-05:00,20.68,23.97,29.96,77.3,1.0,0.94,MiraCielo_002
2020-11-10 00:00:00-05:00,20.63,24.02,27.94,75.8,2.0,2.2,MiraCielo_002
2020-11-11 00:00:00-05:00,19.76,23.92,29.19,84.5,3.0,1.67,MiraCielo_002
2020-11-12 00:00:00-05:00,22.33,23.94,27.68,86.8,0.0,2.04,MiraCielo_002
2020-11-13 00:00:00-05:00,19.14,23.81,28.13,90.2,1.0,3.21,MiraCielo_002
2020-11-14 00:00:00-05:00,18.56,21.52,24.97,72.5,3.0,4.75,MiraCielo_002
2020-11-15 00:00:00-05:00,19.28,22.35,27.26,86.3,5.0,3.51,MiraCielo_002
2020-11-16 00:00:00-05:00,17.7,20.55,23.97,79.6,1.0,3.33,MiraCielo_002
2020-11-17 00:00:00-05:00,18.42,22.63,25.83,80.6,1.0,3.94,MiraCielo_002
2020-11-18 00:00:00-05:00,16.92,22.09,26.13,85.6,1.0,4.44,MiraCielo_002
2020-11-19 00:00:00-05:00,19.15,23.04,27.77,78.0,3.0,4.78,MiraCielo_002
2020-11-20 00:00:00-05:00,21.64,25.99,30.13,77.1,2.0,3.34,MiraCielo_002
2020-11-21 00:00:00-05:00,19.5,23.93,27.5,74.0,3.0,1.74,MiraCielo_002
2020-11-22 00:00:00-05:00,20.18,24.77,27.97,71.1,1.0,2.43,MiraCielo_002
2020-11-23 00:00:00-05:00,20.68,23.88,26.36,74.2,1.0,0.54,MiraCielo_002
2020-11-24 00:00:00-05:00,17.45,22.73,26.32,78.9,3.0,3.64,MiraCielo_002
2020-11-25 00:00:00-05:00,19.06,22.79,26.65,77.5,2.0,1.86,MiraCielo_002
2020-11-26 00:00:00-05:00,19.57,23.8,28.29,75.5,4.0,2.01,MiraCielo_002
2020-11-27 00:00:00-05:00,19.13,23.01,25.96,75.6,5.0,3.19,MiraCielo_002
2020-11-28 00:00:00-05:00,18.69,22.33,26.93,83.9,2.0,0.66,MiraCielo_002
2020-11-29 00:00:00-05:00,19.59,24.35,27.81,78.6,3.0,3.94,MiraCielo_002
2020-11-30 00:00:00-05:00,18.62,23.13,26.67,71.5,3.0,3.41,MiraCielo_002
2020-12-01 00:00:00-05:00,18.6,20.85,25.97,77.8,2.0,2.32,MiraCielo_002
2020-12-02 00:00:00-05:00,17.97,22.3,24.07,81.0,9.0,2.75,MiraCielo_002
2020-12-03 00:00:00-05:00,16.87,22.55,25.44,83.0,0.0,2.06,MiraCielo_002
2020-12-04 00:00:00-05:00,17.82,21.97,26.01,80.6,2.0,5.66,MiraCielo_002
2020-12-05 00:00:00-05:00,18.36,21.96,25.95,82.2,3.0,1.79,MiraCielo_002
2020-12-06 00:00:00-05:00,18.19,21.89,24.35,80.1,3.0,3.16,MiraCielo_002
2020-12-07 00:00:00-05:00,16.66,20.21,23.77,64.9,4.0,2.51,MiraCielo_002
2020-12-08 00:00:00-05:00,16.89,19.97,24.83,75.9,2.0,2.86,MiraCielo_002
2020-12-09 00:00:00-05:00,17.66,21.51,24.47,76.2,4.0,3.36,MiraCielo_002
2020-12-10 00:00:00-05:00,17.94,21.79,26.76,88.9,4.0,3.41,MiraCielo_002
2020-12-11 00:00:00-05:00,16.16,20.64,23.99,81.2,5.0,2.41,MiraCielo_002
2020-12-12 00:00:00-05:00,17.41,20.99,23.31,74.8,2.0,1.52,MiraCielo_002
2020-12-13 00:00:00-05:00,16.28,21.89,26.63,71.8,2.0,1.99,MiraCielo_002
2020-12-14 00:00:00-05:00,20.16,23.41,27.64,74.3,2.0,2.29,MiraCielo_002
2020-12-15 00:00:00-05:00,19.19,23.31,25.99,71.4,4.0,2.14,MiraCielo_002
2020-12-16 00:00:00-05:00,19.93,23.33,26.84,89.3,4.32,1.65,MiraCielo_002
2020-12-17 00:00:00-05:00,17.33,20.9,26.46,76.0,4.0,3.29,MiraCielo_002
2020-12-18 00:00:00-05:00,18.06,21.83,26.43,81.0,0.0,1.31,MiraCielo_002
2020-12-19 00:00:00-05:00,19.4,23.57,28.57,79.1,7.0,2.74,MiraCielo_002
2020-12-20 00:00:00-05:00,15.31,19.95,22.93,79.8,2.0,1.0,MiraCielo_002
2020-12-21 00:00:00-05:00,17.88,21.51,26.61,70.5,6.0,4.0,MiraCielo_002
2020-12-22 00:00:00-05:00,19.51,22.31,25.03,83.7,0.0,2.12,MiraCielo_002
2020-12-23 00:00:00-05:00,14.89,19.99,22.74,75.1,2.0,2.0,MiraCielo_002
2020-12-24 00:00:00-05:00,19.32,22.54,27.29,84.5,5.0,1.81,MiraCielo_002
2020-12-25 00:00:00-05:00,20.07,23.87,26.68,78.0,3.0,4.68,MiraCielo_002
2020-12-26 00:00:00-05:00,19.44,23.48,28.85,85.9,3.0,4.26,MiraCielo_002
2020-12-27 00:00:00-05:00,17.88,21.79,24.67,78.9,3.0,2.86,MiraCielo_002
2020-12-28 00:00:00-05:00,20.11,22.98,26.11,74.1,2.0,2.25,MiraCielo_002
2020-12-29 00:00:00-05:00,15.25,19.94,24.98,83.5,3.0,5.08,MiraCielo_002
2020-12-30 00:00:00-05:00,20.59,22.33,25.78,75.9,3.0,3.35,MiraCielo_002
2020-12-31 00:00:00-05:00,16.85,21.63,26.35,78.2,2.0,2.52,MiraCielo_002
2021-01-01 00:00:00-05:00,16.91,21.83,24.83,75.4,2.0,2.18,MiraCielo_002
2021-01-02 00:00:00-05:00,17.41,22.14,25.89,71.6,3.0,3.7,MiraCielo_002
2021-01-03 00:00:00-05:00,18.72,22.48,27.15,73.8,7.0,2.56,MiraCielo_002
2021-01-04 00:00:00-05:00,16.17,20.28,23.52,78.9,2.0,1.33,MiraCielo_002
2021-01-05 00:00:00-05:00,17.39,20.85,25.77,80.4,1.0,2.99,MiraCielo_002
2021-01-06 00:00:00-05:00,17.67,21.73,25.4,62.4,5.0,3.06,MiraCielo_002
2021-01-07 00:00:00-05:00,15.4,19.91,24.02,76.3,2.0,2.85,MiraCielo_002
2021-01-08 00:00:00-05:00,19.09,22.22,25.31,73.8,2.0,3.36,MiraCielo_002
2021-01-09 00:00:00-05:00,19.17,23.06,26.37,66.0,1.0,2.44,MiraCielo_002
2021-01-10 00:00:00-05:00,20.13,23.75,26.99,79.3,0.0,2.81,MiraCielo_002
2021-01-11 00:00:00-05:00,17.27,22.21,25.66,84.9,0.0,2.79,MiraCielo_002
2021-01-12 00:00:00-05:00,21.12,24.37,29.76,82.9,6.0,1.33,MiraCielo_002
2021-01-13 00:00:00-05:00,17.58,22.08,27.09,59.9,2.0,3.57,MiraCielo_002
2021-01-14 00:00:00-05:00,16.67,20.63,25.04,75.8,4.0,3.41,MiraCielo_002
2021-01-15 00:00:00-05:00,18.19,22.09,25.5,69.8,8.0,3.89,MiraCielo_002
2021-01-16 00:00:00-05:00,17.41,21.93,25.17,71.0,3.0,1.69,MiraCielo_002
2021-01-17 00:00:00-05:00,19.13,22.82,25.95,72.0,5.0,2.34,MiraCielo_002
2021-01-18 00:00:00-05:00,18.47,22.55,26.28,60.1,18.79,4.02,MiraCielo_002
2021-01-19 00:00:00-05:00,17.6,22.49,26.74,61.0,3.0,2.17,MiraCielo_002
2021-01-20 00:00:00-05:00,20.06,23.43,27.99,73.8,5.0,4.78,MiraCielo_002
2021-01-21 00:00:00-05:00,17.57,21.78,25.8,74.7,1.0,1.08,MiraCielo_002
2021-01-22 00:00:00-05:00,18.27,22.97,27.48,72.0,8.0,2.18,MiraCielo_002
2021-01-23 00:00:00-05:00,18.32,22.69,27.54,65.6,7.0,2.29,MiraCielo_002
2021-01-24 00:00:00-05:00,17.5,22.52,26.19,70.6,2.0,3.64,MiraCielo_002
2021-01-25 00:00:00-05:00,18.44,22.34,27.33,81.6,4.0,4.63,MiraCielo_002
2021-01-26 00:00:00-05:00,16.39,20.93,24.04,70.7,3.0,3.13,MiraCielo_002
2021-01-27 00:00:00-05:00,17.3,22.18,26.71,69.7,4.0,0.0,MiraCielo_002
2021-01-28 00:00:00-05:00,19.65,22.29,26.32,80.1,3.0,2.71,MiraCielo_002
2021-01-29 00:00:00-05:00,18.02,21.69,25.85,71.3,1.0,2.94,MiraCielo_002
2021-01-30 00:00:00-05:00,16.66,20.97,24.64,76.6,3.0,3.23,MiraCielo_002
2021-01-31 00:00:00-05:00,17.23,21.97,27.09,75.2,2.0,2.71,MiraCielo_002
2021-02-01 00:00:00-05:00,17.91,22.11,25.56,67.0,2.0,4.24,MiraCielo_002
2021-02-02 00:00:00-05:00,15.99,21.11,26.36,66.4,4.0,1.82,MiraCielo_002
2021-02-03 00:00:00-05:00,17.58,21.15,26.4,64.2,2.0,1.67,MiraCielo_002
2021-02-04 00:00:00-05:00,17.28,20.29,24.7,66.1,3.0,2.13,MiraCielo_002
2021-02-05 00:00:00-05:00,18.56,23.2,26.92,77.1,2.0,5.66,MiraCielo_002
2021-02-06 00:00:00-05:00,20.16,24.06,27.31,67.1,3.0,2.6,MiraCielo_002
2021-02-07 00:00:00-05:00,19.63,22.96,25.16,71.1,0.0,4.06,MiraCielo_002
2021-02-08 00:00:00-05:00,17.13,22.5,26.99,70.2,2.0,4.04,MiraCielo_002
2021-02-09 00:00:00-05:00,16.77,21.37,24.37,74.1,4.0,0.91,MiraCielo_002
2021-02-10 00:00:00-05:00,15.92,20.44,23.56,63.6,2.0,2.74,MiraCielo_002
2021-02-11 00:00:00-05:00,17.82,23.09,27.59,78.3,2.0,4.03,MiraCielo_002
2021-02-12 00:00:00-05:00,20.23,23.92,27.54,80.2,2.0,5.95,MiraCielo_002
2021-02-13 00:00:00-05:00,17.11,22.24,26.44,71.4,1.0,3.99,MiraCielo_002
2021-02-14 00:00:00-05:00,20.22,24.56,28.97,58.1,4.0,2.42,MiraCielo_002
2021-02-15 00:00:00-05:00,18.99,22.52,27.96,66.3,6.0,4.41,MiraCielo_002
2021-02-16 00:00:00-05:00,20.71,24.7,28.88,73.3,4.0,2.33,MiraCielo_002
2021-02-17 00:00:00-05:00,18.37,22.52,26.03,73.6,3.0,1.56,MiraCielo_002
2021-02-18 00:00:00-05:00,15.43,20.32,24.25,69.7,0.0,3.57,MiraCielo_002
2021-02-19 00:00:00-05:00,21.41,24.33,27.81,77.8,3.0,1.2,MiraCielo_002
2021-02-20 00:00:00-05:00,19.92,22.53,28.22,67.7,4.0,2.14,MiraCielo_002
2021-02-21 00:00:00-05:00,18.47,21.84,26.18,77.0,4.0,4.44,MiraCielo_002
2021-02-22 00:00:00-05:00,20.39,24.33,28.86,71.1,2.0,3.58,MiraCielo_002
2021-02-23 00:00:00-05:00,18.18,22.75,27.97,67.6,87.31,1.85,MiraCielo_002
2021-02-24 00:00:00-05:00,18.55,22.18,25.42,75.3,4.0,2.95,MiraCielo_002
2021-02-25 00:00:00-05:00,21.18,25.52,28.23,70.6,6.0,2.7,MiraCielo_002
2021-02-26 00:00:00-05:00,18.48,23.76,27.74,76.2,5.0,3.8,MiraCielo_002
2021-02-27 00:00:00-05:00,19.71,22.35,25.07,88.2,2.0,3.22,MiraCielo_002
2021-02-28 00:00:00-05:00,19.69,23.58,27.21,65.1,4.0,2.97,MiraCielo_002
2021-03-01 00:00:00-05:00,20.83,26.76,28.8,76.0,8.0,2.76,MiraCielo_002
2021-03-02 00:00:00-05:00,20.97,24.4,27.19,74.5,4.0,1.59,MiraCielo_002
2021-03-03 00:00:00-05:00,20.22,23.57,28.67,81.3,2.0,4.32,MiraCielo_002
2021-03-04 00:00:00-05:00,20.59,25.01,29.37,76.1,3.0,3.26,MiraCielo_002
2021-03-05 00:00:00-05:00,20.35,23.93,29.55,80.0,3.0,2.44,MiraCielo_002
2021-03-06 00:00:00-05:00,19.07,23.93,27.9,64.6,4.0,2.52,MiraCielo_002
2021-03-07 00:00:00-05:00,17.84,23.82,27.76,62.8,3.0,2.69,MiraCielo_002
2021-03-08 00:00:00-05:00,21.65,25.71,29.9,64.8,3.0,1.9,MiraCielo_002
2021-03-09 00:00:00-05:00,18.8,24.99,32.22,69.5,4.0,2.18,MiraCielo_002
2021-03-10 00:00:00-05:00,22.89,26.53,31.48,78.7,5.0,3.88,MiraCielo_002
2021-03-11 00:00:00-05:00,21.4,25.27,28.51,80.0,3.0,1.08,MiraCielo_002
2021-03-12 00:00:00-05:00,23.57,26.8,31.17,68.1,6.0,4.84,MiraCielo_002
2021-03-13 00:00:00-05:00,22.18,25.82,29.96,69.6,2.0,2.8,MiraCielo_002
2021-03-14 00:00:00-05:00,20.99,24.8,29.45,63.2,5.0,1.93,MiraCielo_002
2021-03-15 00:00:00-05:00,20.7,25.03,30.71,70.7,3.0,2.42,MiraCielo_002
2021-03-16 00:00:00-05:00,24.45,27.46,31.99,69.0,3.0,3.26,MiraCielo_002
2021-03-17 00:00:00-05:00,23.32,26.9,30.57,69.0,2.0,2.27,MiraCielo_002
2021-03-18 00:00:00-05:00,23.66,27.27,32.95,77.2,2.0,3.53,MiraCielo_002
2021-03-19 00:00:00-05:00,19.56,24.28,27.1,72.6,2.0,1.63,MiraCielo_002
2021-03-20 00:00:00-05:00,19.22,23.31,27.07,62.3,2.0,1.92,MiraCielo_002
2021-03-21 00:00:00-05:00,20.53,24.63,29.44,54.8,3.0,3.07,MiraCielo_002
2021-03-22 00:00:00-05:00,21.85,25.91,29.2,73.4,2.0,2.12,MiraCielo_002
2021-03-23 00:00:00-05:00,22.41,25.02,28.97,71.5,3.0,4.96,MiraCielo_002
2021-03-24 00:00:00-05:00,20.62,25.9,29.27,72.3,4.0,3.71,MiraCielo_002
2021-03-25 00:00:00-05:00,22.14,25.4,29.37,71.4,4.0,3.36,MiraCielo_002
2021-03-26 00:00:00-05:00,19.19,23.9,27.28,63.2,6.0,2.92,MiraCielo_002
2021-03-27 00:00:00-05:00,22.79,26.61,30.69,68.9,2.0,2.42,MiraCielo_002
2021-03-28 00:00:00-05:00,22.7,26.21,29.92,68.2,2.0,2.52,MiraCielo_002
2021-03-29 00:00:00-05:00,23.01,27.85,33.04,69.5,2.0,1.88,MiraCielo_002
2021-03-30 00:00:00-05:00,23.48,26.52,30.87,75.3,2.0,3.03,MiraCielo_002
2021-03-31 00:00:00-05:00,24.23,27.35,32.01,66.5,2.0,1.43,MiraCielo_002
2021-04-01 00:00:00-05:00,21.38,25.5,29.63,63.1,3.0,4.4,MiraCielo_002
2021-04-02 00:00:00-05:00,22.83,26.98,30.59,78.0,1.0,2.87,MiraCielo_002
2021-04-03 00:00:00-05:00,22.96,27.61,31.91,65.6,10.17,4.31,MiraCielo_002
2021-04-04 00:00:00-05:00,22.81,27.39,31.57,76.9,3.0,3.78,MiraCielo_002
2021-04-05 00:00:00-05:00,22.58,26.52,28.34,82.9,5.0,2.72,MiraCielo_002
2021-04-06 00:00:00-05:00,23.21,27.29,31.32,79.1,1.0,3.29,MiraCielo_002
2021-04-07 00:00:00-05:00,23.81,27.7,32.3,74.0,4.0,2.33,MiraCielo_002
2021-04-08 00:00:00-05:00,23.33,28.47,31.82,68.8,5.0,2.69,MiraCielo_002
2021-04-09 00:00:00-05:00,23.22,26.43,31.21,75.5,0.0,1.95,MiraCielo_002
2021-04-10 00:00:00-05:00,21.81,25.84,30.16,69.9,0.0,4.63,MiraCielo_002
2021-04-11 00:00:00-05:00,21.64,26.26,29.9,78.6,3.0,3.01,MiraCielo_002
2021-04-12 00:00:00-05:00,22.62,27.51,31.99,73.9,2.0,3.73,MiraCielo_002
2021-04-13 00:00:00-05:00,23.95,27.41,31.08,72.4,1.0,2.32,MiraCielo_002
2021-04-14 00:00:00-05:00,25.01,28.24,32.49,70.4,4.0,4.54,MiraCielo_002
2021-04-15 00:00:00-05:00,25.55,28.56,32.32,67.2,4.0,2.0,MiraCielo_002
2021-04-16 00:00:00-05:00,21.65,25.37,29.87,70.1,2.0,2.67,MiraCielo_002
2021-04-17 00:00:00-05:00,22.93,27.13,32.34,71.9,2.0,2.28,MiraCielo_002
2021-04-18 00:00:00-05:00,24.42,28.04,31.65,68.7,2.0,3.1,MiraCielo_002
2021-04-19 00:00:00-05:00,24.64,29.2,34.01,72.0,3.0,2.04,MiraCielo_002
2021-04-20 00:00:00-05:00,23.92,27.87,31.6,76.2,2.0,3.45,MiraCielo_002
2021-04-21 00:00:00-05:00,25.16,29.64,33.38,71.9,4.0,3.09,MiraCielo_002
2021-04-22 00:00:00-05:00,24.62,28.74,32.38,67.1,0.0,2.63,MiraCielo_002
2021-04-23 00:00:00-05:00,25.96,28.61,31.09,53.8,4.0,1.63,MiraCielo_002
2021-04-24 00:00:00-05:00,25.01,28.09,32.54,77.7,3.0,2.71,MiraCielo_002
2021-04-25 00:00:00-05:00,23.34,28.26,32.52,69.7,2.0,2.68,MiraCielo_002
2021-04-26 00:00:00-05:00,25.51,28.76,32.91,71.6,3.0,3.79,MiraCielo_002
2021-04-27 00:00:00-05:00,23.52,28.2,33.6,73.8,3.0,2.48,MiraCielo_002
2021-04-28 00:00:00-05:00,25.74,29.84,35.34,73.8,0.0,1.72,MiraCielo_002
2021-04-29 00:00:00-05:00,26.42,29.63,34.81,75.1,2.0,0.85,MiraCielo_002
2021-04-30 00:00:00-05:00,25.48,30.08,33.87,76.6,3.0,4.06,MiraCielo_002
2021-05-01 00:00:00-05:00,23.84,27.46,31.2,75.2,1.0,2.6,MiraCielo_002
2021-05-02 00:00:00-05:00,23.37,27.49,30.57,52.0,1.0,3.16,MiraCielo_002
2021-05-03 00:00:00-05:00,25.6,29.43,33.48,73.1,2.0,2.23,MiraCielo_002
2021-05-04 00:00:00-05:00,26.98,28.81,32.82,72.3,0.0,2.14,MiraCielo_002
2021-05-05 00:00:00-05:00,24.75,29.28,33.77,69.3,1.0,2.69,MiraCielo_002
2021-05-06 00:00:00-05:00,23.08,27.7,30.74,73.7,1.0,1.88,MiraCielo_002
2021-05-07 00:00:00-05:00,23.75,27.35,31.02,71.0,2.0,2.4,MiraCielo_002
2021-05-08 00:00:00-05:00,24.93,29.44,31.92,67.6,3.0,3.59,MiraCielo_002
2021-05-09 00:00:00-05:00,25.01,28.32,31.67,78.4,4.0,3.57,MiraCielo_002
2021-05-10 00:00:00-05:00,26.83,30.15,34.95,73.2,0.0,2.25,MiraCielo_002
2021-05-11 00:00:00-05:00,24.42,28.61,31.62,72.2,4.0,2.55,MiraCielo_002
2021-05-12 00:00:00-05:00,24.9,28.34,33.91,58.7,1.0,0.68,MiraCielo_002
2021-05-13 00:00:00-05:00,22.85,26.75,31.66,84.0,0.0,0.96,MiraCielo_002
2021-05-14 00:00:00-05:00,27.77,31.02,35.47,60.1,2.0,2.23,MiraCielo_002
2021-05-15 00:00:00-05:00,27.45,30.42,35.62,74.5,1.0,2.85,MiraCielo_002
2021-05-16 00:00:00-05:00,23.68,27.84,31.73,75.7,3.0,1.4,MiraCielo_002
2021-05-17 00:00:00-05:00,23.12,27.3,30.63,81.3,0.0,3.57,MiraCielo_002
2021-05-18 00:00:00-05:00,25.02,29.03,32.95,65.8,1.0,3.74,MiraCielo_002
2021-05-19 00:00:00-05:00,27.17,30.94,33.39,66.7,1.0,1.87,MiraCielo_002
2021-05-20 00:00:00-05:00,25.78,29.22,34.29,76.5,2.0,1.82,MiraCielo_002
2021-05-21 00:00:00-05:00,26.52,29.66,33.34,75.6,2.0,3.25,MiraCielo_002
2021-05-22 00:00:00-05:00,28.04,31.14,34.46,82.0,2.0,4.64,MiraCielo_002
2021-05-23 00:00:00-05:00,25.3,28.82,32.24,78.4,1.0,2.34,MiraCielo_002
2021-05-24 00:00:00-05:00,24.42,29.23,33.25,69.9,1.0,3.83,MiraCielo_002
2021-05-25 00:00:00-05:00,26.18,30.36,34.47,71.3,0.0,2.77,MiraCielo_002
2021-05-26 00:00:00-05:00,25.52,29.81,33.68,75.2,0.0,2.87,MiraCielo_002
2021-05-27 00:00:00-05:00,26.14,29.14,33.0,63.0,0.0,2.59,MiraCielo_002
2021-05-28 00:00:00-05:00,26.94,31.08,35.58,75.6,1.0,3.83,MiraCielo_002
2021-05-29 00:00:00-05:00,26.63,30.9,33.91,76.1,99.23,4.98,MiraCielo_002
2021-05-30 00:00:00-05:00,26.05,31.32,35.52,67.5,0.0,3.74,MiraCielo_002
2021-05-31 00:00:00-05:00,26.19,30.18,33.89,71.1,0.0,1.5,MiraCielo_002
2021-06-01 00:00:00-05:00,24.6,28.29,30.49,60.6,0.0,2.52,MiraCielo_002
2021-06-02 00:00:00-05:00,27.06,30.45,33.48,78.1,0.0,0.66,MiraCielo_002
2021-06-03 00:00:00-05:00,25.02,29.07,32.36,75.1,3.0,5.06,MiraCielo_002
2021-06-04 00:00:00-05:00,24.23,28.08,33.58,64.9,2.0,3.19,MiraCielo_002
2021-06-05 00:00:00-05:00,25.32,30.22,34.62,66.4,0.0,1.92,MiraCielo_002
2021-06-06 00:00:00-05:00,25.98,30.7,34.95,70.3,0.0,3.09,MiraCielo_002
2021-06-07 00:00:00-05:00,29.33,32.53,36.09,78.0,2.0,4.87,MiraCielo_002
2021-06-08 00:00:00-05:00,25.21,29.2,32.74,76.1,0.0,1.88,MiraCielo_002
2021-06-09 00:00:00-05:00,25.53,31.49,34.42,68.2,0.0,2.17,MiraCielo_002
2021-06-10 00:00:00-05:00,25.96,28.78,32.49,69.6,1.0,1.51,MiraCielo_002
2021-06-11 00:00:00-05:00,28.4,32.25,37.49,73.6,1.0,3.42,MiraCielo_002
2021-06-12 00:00:00-05:00,25.31,29.92,32.73,68.5,1.0,2.65,MiraCielo_002
2021-06-13 00:00:00-05:00,26.57,30.38,33.85,70.3,0.0,0.43,MiraCielo_002
2021-06-14 00:00:00-05:00,26.68,30.42,35.25,77.7,0.0,3.17,MiraCielo_002
2021-06-15 00:00:00-05:00,28.11,31.74,36.57,66.2,1.0,3.84,MiraCielo_002
2021-06-16 00:00:00-05:00,25.96,29.11,32.46,72.8,1.0,2.21,MiraCielo_002
2021-06-17 00:00:00-05:00,26.79,30.66,35.7,72.5,1.0,2.75,MiraCielo_002
2021-06-18 00:00:00-05:00,25.3,30.12,33.73,73.6,0.0,2.58,MiraCielo_002
2021-06-19 00:00:00-05:00,30.56,33.54,36.51,75.5,1.0,3.56,MiraCielo_002
2021-06-20 00:00:00-05:00,25.4,29.62,34.97,77.7,0.0,0.98,MiraCielo_002
2021-06-21 00:00:00-05:00,22.97,27.84,31.92,78.8,0.0,2.08,MiraCielo_002
2021-06-22 00:00:00-05:00,29.0,32.98,36.83,72.1,2.0,2.46,MiraCielo_002
2021-06-23 00:00:00-05:00,27.89,31.55,35.71,73.4,1.0,3.65,MiraCielo_002
2021-06-24 00:00:00-05:00,25.49,30.03,33.15,76.5,0.0,2.8,MiraCielo_002
2021-06-25 00:00:00-05:00,27.66,30.94,34.44,75.5,0.0,1.36,MiraCielo_002
2021-06-26 00:00:00-05:00,25.69,30.03,35.32,77.9,1.0,2.17,MiraCielo_002
2021-06-27 00:00:00-05:00,24.78,28.65,34.32,77.3,0.0,4.19,MiraCielo_002
2021-06-28 00:00:00-05:00,26.75,30.8,33.8,69.7,0.0,1.34,MiraCielo_002
2021-06-29 00:00:00-05:00,25.46,30.8,34.45,86.0,0.0,3.93,MiraCielo_002
2021-06-30 00:00:00-05:00,26.49,31.42,35.42,74.9,0.0,3.83,MiraCielo_002
2021-07-01 00:00:00-05:00,24.66,29.84,34.02,79.1,0.0,4.14,MiraCielo_002
2021-07-02 00:00:00-05:00,26.73,30.08,33.22,78.7,0.0,4.01,MiraCielo_002
2021-07-03 00:00:00-05:00,27.37,30.56,35.14,76.7,1.0,4.3,MiraCielo_002
2021-07-04 00:00:00-05:00,25.46,29.83,34.48,76.8,0.0,0.83,MiraCielo_002
2021-07-05 00:00:00-05:00,28.11,32.37,37.13,80.9,0.0,4.24,MiraCielo_002
2021-07-06 00:00:00-05:00,29.6,32.02,36.69,74.1,0.0,3.34,MiraCielo_002
2021-07-07 00:00:00-05:00,26.1,30.37,34.44,80.1,0.0,2.17,MiraCielo_002
2021-07-08 00:00:00-05:00,25.99,31.62,36.52,78.6,0.0,1.5,MiraCielo_002
2021-07-09 00:00:00-05:00,23.97,29.49,33.98,82.7,0.0,2.83,MiraCielo_002
2021-07-10 00:00:00-05:00,26.97,30.41,33.07,72.7,0.0,5.42,MiraCielo_002
