date,tmin_C,tmean_C,tmax_C,rh_pct,precip_mm,wind_m_s,station_id
2020-09-09 00:00:00-05:00,27.03,30.63,35.1,78.6,0.0,3.88,IDEAM_Caucasia_001
2020-09-10 00:00:00-05:00,25.04,29.25,32.15,77.1,0.0,2.47,IDEAM_Caucasia_001
2020-09-11 00:00:00-05:00,21.88,26.12,28.3,82.4,0.0,3.85,IDEAM_Caucasia_001
2020-09-12 00:00:00-05:00,23.47,27.29,28.74,75.3,1.0,3.36,IDEAM_Caucasia_001
2020-09-13 00:00:00-05:00,25.94,29.31,34.05,72.9,1.0,3.59,IDEAM_Caucasia_001
2020-09-14 00:00:00-05:00,23.42,26.87,30.98,80.5,1.0,2.1,IDEAM_Caucasia_001
2020-09-15 00:00:00-05:00,24.91,28.18,31.97,82.2,0.0,3.53,IDEAM_Caucasia_001
2020-09-16 00:00:00-05:00,25.16,28.5,33.75,72.8,1.0,2.63,IDEAM_Caucasia_001
2020-09-17 00:00:00-05:00,22.43,26.38,30.95,85.4,2.0,2.85,IDEAM_Caucasia_001
2020-09-18 00:00:00-05:00,23.92,27.35,32.8,69.3,0.0,2.98,IDEAM_Caucasia_001
2020-09-19 00:00:00-05:00,18.91,23.45,26.2,76.4,0.0,5.12,IDEAM_Caucasia_001
2020-09-20 00:00:00-05:00,20.85,26.04,30.01,78.4,0.0,1.79,IDEAM_Caucasia_001
2020-09-21 00:00:00-05:00,23.35,26.89,29.43,76.1,0.0,4.11,IDEAM_Caucasia_001
2020-09-22 00:00:00-05:00,21.42,25.62,29.41,76.6,1.0,4.37,IDEAM_Caucasia_001
2020-09-23 00:00:00-05:00,24.59,28.99,32.77,91.2,1.0,3.71,IDEAM_Caucasia_001
2020-09-24 00:00:00-05:00,20.87,25.24,29.81,74.9,2.0,2.21,IDEAM_Caucasia_001
2020-09-25 00:00:00-05:00,22.29,26.35,30.39,94.6,0.0,4.67,IDEAM_Caucasia_001
2020-09-26 00:00:00-05:00,22.37,26.96,31.52,82.6,0.0,2.43,IDEAM_Caucasia_001
2020-09-27 00:00:00-05:00,24.07,28.46,33.09,80.5,0.0,3.56,IDEAM_Caucasia_001
2020-09-28 00:00:00-05:00,21.92,24.93,30.87,82.9,1.0,2.93,IDEAM_Caucasia_001
2020-09-29 00:00:00-05:00,23.27,27.97,31.68,95.2,1.0,2.39,IDEAM_Caucasia_001
2020-09-30 00:00:00-05:00,21.8,26.51,29.66,74.0,0.0,3.4,IDEAM_Caucasia_001
2020-10-01 00:00:00-05:00,21.85,25.24,29.46,73.3,1.0,4.87,IDEAM_Caucasia_001
2020-10-02 00:00:00-05:00,22.86,26.89,30.17,75.5,2.0,3.08,IDEAM_Caucasia_001
2020-10-03 00:00:00-05:00,21.96,26.5,31.84,80.2,2.0,4.98,IDEAM_Caucasia_001
2020-10-04 00:00:00-05:00,21.63,25.47,29.21,69.6,0.0,2.6,IDEAM_Caucasia_001
2020-10-05 00:00:00-05:00,21.33,26.19,29.68,80.1,0.0,2.89,IDEAM_Caucasia_001
2020-10-06 00:00:00-05:00,19.68,25.57,29.14,90.1,0.0,1.45,IDEAM_Caucasia_001
2020-10-07 00:00:00-05:00,22.72,26.09,30.74,80.9,1.0,2.19,IDEAM_Caucasia_001
2020-10-08 00:00:00-05:00,23.78,26.67,30.53,78.2,0.0,2.56,IDEAM_Caucasia_001
2020-10-09 00:00:00-05:00,23.46,27.7,31.13,76.2,0.0,2.44,IDEAM_Caucasia_001
2020-10-10 00:00:00-05:00,19.66,24.24,29.74,85.3,1.0,1.74,IDEAM_Caucasia_001
2020-10-11 00:00:00-05:00,24.39,28.21,31.44,75.0,1.0,1.96,IDEAM_Caucasia_001
2020-10-12 00:00:00-05:00,18.07,23.23,27.26,91.0,0.0,2.48,IDEAM_Caucasia_001
2020-10-13 00:00:00-05:00,22.39,25.32,29.9,91.5,1.0,4.11,IDEAM_Caucasia_001
2020-10-14 00:00:00-05:00,21.57,26.13,28.66,81.4,0.0,1.15,IDEAM_Caucasia_001
2020-10-15 00:00:00-05:00,22.17,25.68,30.12,79.8,0.0,0.51,IDEAM_Caucasia_001
2020-10-16 00:00:00-05:00,19.15,24.53,27.58,86.0,2.0,0.86,IDEAM_Caucasia_001
2020-10-17 00:00:00-05:00,19.35,24.95,29.69,86.4,0.0,1.87,IDEAM_Caucasia_001
2020-10-18 00:00:00-05:00,21.15,24.53,27.67,74.9,2.0,3.5,IDEAM_Caucasia_001
2020-10-19 00:00:00-05:00,20.78,24.34,28.97,76.6,3.0,2.41,IDEAM_Caucasia_001
2020-10-20 00:00:00-05:00,21.31,26.0,30.99,71.8,1.0,2.39,IDEAM_Caucasia_001
2020-10-21 00:00:00-05:00,21.64,25.33,30.11,82.1,2.0,2.37,IDEAM_Caucasia_001
2020-10-22 00:00:00-05:00,20.04,24.0,28.23,83.6,30.24,0.73,IDEAM_Caucasia_001
2020-10-23 00:00:00-05:00,21.82,25.84,29.63,71.5,2.0,3.75,IDEAM_Caucasia_001
2020-10-24 00:00:00-05:00,22.59,25.06,28.54,76.8,0.0,4.24,IDEAM_Caucasia_001
2020-10-25 00:00:00-05:00,21.61,25.59,30.92,71.5,2.0,2.43,IDEAM_Caucasia_001
2020-10-26 00:00:00-05:00,21.86,25.3,28.68,74.1,0.0,2.89,IDEAM_Caucasia_001
2020-10-27 00:00:00-05:00,19.88,23.49,26.55,82.8,0.0,2.93,IDEAM_Caucasia_001
2020-10-28 00:00:00-05:00,18.58,23.74,28.34,75.0,1.0,1.63,IDEAM_Caucasia_001
2020-10-29 00:00:00-05:00,22.24,25.24,28.52,77.6,2.0,2.31,IDEAM_Caucasia_001
2020-10-30 00:00:00-05:00,20.36,25.01,28.15,69.6,0.0,4.76,IDEAM_Caucasia_001
2020-10-31 00:00:00-05:00,20.41,24.18,26.88,80.4,1.0,2.8,IDEAM_Caucasia_001
2020-11-01 00:00:00-05:00,20.51,24.28,27.85,79.0,2.0,3.05,IDEAM_Caucasia_001
2020-11-02 00:00:00-05:00,20.98,25.61,29.54,74.8,9.45,2.04,IDEAM_Caucasia_001
2020-11-03 00:00:00-05:00,19.03,23.3,27.52,78.0,0.0,2.33,IDEAM_Caucasia_001
2020-11-04 00:00:00-05:00,20.15,24.6,29.46,80.2,3.0,3.51,IDEAM_Caucasia_001
2020-11-05 00:00:00-05:00,18.87,23.64,28.12,74.2,1.0,1.88,IDEAM_Caucasia_001
2020-11-06 00:00:00-05:00,19.83,23.56,27.39,70.2,3.0,4.58,IDEAM_Caucasia_001
2020-11-07 00:00:00-05:00,21.57,25.08,28.9,89.8,0.0,1.02,IDEAM_Caucasia_001
2020-11-08 00:00:00-05:00,21.56,24.69,29.15,75.1,6.0,2.1,IDEAM_Caucasia_001
2020-11-09 00:00:00-05:00,21.27,24.61,29.76,78.3,3.0,1.17,IDEAM_Caucasia_001
2020-11-10 00:00:00-05:00,18.79,25.15,29.26,84.9,3.0,4.26,IDEAM_Caucasia_001
2020-11-11 00:00:00-05:00,18.55,23.55,27.12,99.9,2.0,2.76,IDEAM_Caucasia_001
2020-11-12 00:00:00-05:00,21.36,24.28,27.39,71.2,1.0,2.48,IDEAM_Caucasia_001
2020-11-13 00:00:00-05:00,20.09,23.03,25.73,81.3,1.0,3.24,IDEAM_Caucasia_001
2020-11-14 00:00:00-05:00,19.35,23.74,28.34,74.3,4.0,4.34,IDEAM_Caucasia_001
2020-11-15 00:00:00-05:00,18.7,23.14,27.66,75.3,1.0,3.04,IDEAM_Caucasia_001
2020-11-16 00:00:00-05:00,18.92,23.36,27.88,74.1,1.0,4.06,IDEAM_Caucasia_001
2020-11-17 00:00:00-05:00,20.11,23.9,27.79,71.6,2.0,2.48,IDEAM_Caucasia_001
2020-11-18 00:00:00-05:00,18.26,22.16,27.42,78.1,3.0,1.74,IDEAM_Caucasia_001
2020-11-19 00:00:00-05:00,21.33,25.6,29.16,69.4,2.0,3.06,IDEAM_Caucasia_001
2020-11-20 00:00:00-05:00,17.76,21.83,26.69,83.9,1.0,2.03,IDEAM_Caucasia_001
2020-11-21 00:00:00-05:00,19.31,21.53,25.5,78.5,3.0,3.56,IDEAM_Caucasia_001
2020-11-22 00:00:00-05:00,20.51,24.33,27.78,80.6,1.0,2.35,IDEAM_Caucasia_001
2020-11-23 00:00:00-05:00,20.52,23.84,28.38,75.2,3.0,2.71,IDEAM_Caucasia_001
2020-11-24 00:00:00-05:00,19.46,23.6,27.96,75.7,5.0,0.34,IDEAM_Caucasia_001
2020-11-25 00:00:00-05:00,17.17,23.56,27.88,79.6,4.0,2.66,IDEAM_Caucasia_001
2020-11-26 00:00:00-05:00,18.45,22.74,26.82,70.8,2.0,2.53,IDEAM_Caucasia_001
2020-11-27 00:00:00-05:00,17.89,21.64,25.61,75.6,5.0,4.08,IDEAM_Caucasia_001
2020-11-28 00:00:00-05:00,18.03,22.77,28.92,72.5,3.0,3.76,IDEAM_Caucasia_001
2020-11-29 00:00:00-05:00,17.44,21.82,26.89,72.2,3.0,2.83,IDEAM_Caucasia_001
2020-11-30 00:00:00-05:00,19.43,23.77,28.42,64.8,4.0,1.01,IDEAM_Caucasia_001
2020-12-01 00:00:00-05:00,17.9,22.38,26.48,85.4,2.0,2.32,IDEAM_Caucasia_001
2020-12-02 00:00:00-05:00,15.89,21.53,26.44,73.2,3.0,4.08,IDEAM_Caucasia_001
2020-12-03 00:00:00-05:00,19.0,22.1,26.57,84.2,3.0,2.58,IDEAM_Caucasia_001
2020-12-04 00:00:00-05:00,18.57,22.95,26.97,83.6,2.0,1.63,IDEAM_Caucasia_001
2020-12-05 00:00:00-05:00,18.48,21.74,25.47,69.4,5.0,4.07,IDEAM_Caucasia_001
2020-12-06 00:00:00-05:00,16.95,21.4,25.33,70.5,6.0,1.01,IDEAM_Caucasia_001
2020-12-07 00:00:00-05:00,19.38,22.65,23.79,92.3,4.0,2.68,IDEAM_Caucasia_001
2020-12-08 00:00:00-05:00,18.95,22.62,26.81,87.4,2.0,3.41,IDEAM_Caucasia_001
2020-12-09 00:00:00-05:00,17.93,21.69,25.25,76.6,3.0,2.94,IDEAM_Caucasia_001
2020-12-10 00:00:00-05:00,16.92,21.71,27.14,78.3,0.0,1.43,IDEAM_Caucasia_001
2020-12-11 00:00:00-05:00,17.79,22.52,26.54,72.8,3.0,1.78,IDEAM_Caucasia_001
2020-12-12 00:00:00-05:00,17.48,20.48,23.41,79.1,1.0,2.03,IDEAM_Caucasia_001
2020-12-13 00:00:00-05:00,16.46,20.51,24.46,72.2,4.0,3.66,IDEAM_Caucasia_001
2020-12-14 00:00:00-05:00,17.88,21.31,24.37,64.2,2.0,2.99,IDEAM_Caucasia_001
2020-12-15 00:00:00-05:00,18.9,21.9,26.32,68.4,3.0,2.37,IDEAM_Caucasia_001
2020-12-16 00:00:00-05:00,18.68,22.51,26.77,76.3,4.0,3.25,IDEAM_Caucasia_001
2020-12-17 00:00:00-05:00,20.13,23.89,28.75,69.3,5.0,1.97,IDEAM_Caucasia_001
2020-12-18 00:00:00-05:00,17.19,23.13,26.42,75.6,2.0,3.61,IDEAM_Caucasia_001
2020-12-19 00:00:00-05:00,17.55,21.89,25.92,69.5,4.0,3.3,IDEAM_Caucasia_001
2020-12-20 00:00:00-05:00,19.15,22.05,24.82,71.2,5.0,2.55,IDEAM_Caucasia_001
2020-12-21 00:00:00-05:00,17.31,20.85,25.49,80.9,6.0,2.62,IDEAM_Caucasia_001
2020-12-22 00:00:00-05:00,17.21,22.02,26.49,77.2,3.0,2.42,IDEAM_Caucasia_001
2020-12-23 00:00:00-05:00,16.02,21.69,26.13,75.6,1.0,3.9,IDEAM_Caucasia_001
2020-12-24 00:00:00-05:00,19.68,22.41,26.41,80.8,3.0,3.04,IDEAM_Caucasia_001
2020-12-25 00:00:00-05:00,18.53,21.03,25.4,78.3,5.0,2.56,IDEAM_Caucasia_001
2020-12-26 00:00:00-05:00,17.14,22.64,28.08,84.0,1.0,1.73,IDEAM_Caucasia_001
2020-12-27 00:00:00-05:00,19.53,23.85,27.59,72.5,0.0,3.45,IDEAM_Caucasia_001
2020-12-28 00:00:00-05:00,18.57,21.87,26.0,72.6,1.0,3.4,IDEAM_Caucasia_001
2020-12-29 00:00:00-05:00,18.06,22.48,25.51,67.3,2.0,2.22,IDEAM_Caucasia_001
2020-12-30 00:00:00-05:00,20.94,22.83,26.05,72.4,3.0,2.34,IDEAM_Caucasia_001
2020-12-31 00:00:00-05:00,17.52,21.52,25.61,80.7,1.0,2.67,IDEAM_Caucasia_001
2021-01-01 00:00:00-05:00,18.02,22.28,27.27,82.7,3.0,1.53,IDEAM_Caucasia_001
2021-01-02 00:00:00-05:00,17.29,22.03,25.8,80.6,4.0,2.88,IDEAM_Caucasia_001
2021-01-03 00:00:00-05:00,18.94,22.13,25.92,64.0,4.0,0.99,IDEAM_Caucasia_001
2021-01-04 00:00:00-05:00,17.02,21.09,24.73,81.2,3.0,1.39,IDEAM_Caucasia_001
2021-01-05 00:00:00-05:00,18.8,22.06,25.57,63.5,2.0,2.24,IDEAM_Caucasia_001
2021-01-06 00:00:00-05:00,18.43,22.63,26.9,79.9,38.6,2.11,IDEAM_Caucasia_001
2021-01-07 00:00:00-05:00,20.5,23.78,26.44,72.2,6.0,3.3,IDEAM_Caucasia_001
2021-01-08 00:00:00-05:00,19.53,23.2,28.36,78.5,5.0,3.11,IDEAM_Caucasia_001
2021-01-09 00:00:00-05:00,21.44,24.65,28.05,66.2,4.0,4.31,IDEAM_Caucasia_001
2021-01-10 00:00:00-05:00,16.63,21.16,25.81,81.2,2.0,2.9,IDEAM_Caucasia_001
2021-01-11 00:00:00-05:00,18.45,23.14,25.99,65.3,4.0,3.03,IDEAM_Caucasia_001
2021-01-12 00:00:00-05:00,18.51,22.33,26.93,70.0,7.0,1.52,IDEAM_Caucasia_001
2021-01-13 00:00:00-05:00,20.72,24.75,29.35,67.9,1.0,1.52,IDEAM_Caucasia_001
2021-01-14 00:00:00-05:00,18.33,21.17,25.52,63.3,1.0,2.87,IDEAM_Caucasia_001
2021-01-15 00:00:00-05:00,17.39,21.15,24.26,74.3,4.0,2.89,IDEAM_Caucasia_001
2021-01-16 00:00:00-05:00,17.5,21.46,25.68,84.5,4.0,3.12,IDEAM_Caucasia_001
2021-01-17 00:00:00-05:00,13.56,19.65,22.59,89.6,5.0,4.2,IDEAM_Caucasia_001
2021-01-18 00:00:00-05:00,18.48,21.59,25.37,74.1,2.0,1.57,IDEAM_Caucasia_001
2021-01-19 00:00:00-05:00,16.17,21.34,26.26,80.1,3.0,4.66,IDEAM_Caucasia_001
2021-01-20 00:00:00-05:00,17.66,22.45,27.17,74.7,1.0,1.16,IDEAM_Caucasia_001
2021-01-21 00:00:00-05:00,18.49,22.71,26.72,76.2,7.0,3.21,IDEAM_Caucasia_001
2021-01-22 00:00:00-05:00,19.17,24.58,27.7,71.1,6.0,1.43,IDEAM_Caucasia_001
2021-01-23 00:00:00-05:00,19.2,23.5,28.08,74.2,3.0,3.6,IDEAM_Caucasia_001
2021-01-24 00:00:00-05:00,17.38,21.7,25.71,76.2,3.0,1.17,IDEAM_Caucasia_001
2021-01-25 00:00:00-05:00,17.38,21.34,23.25,69.4,3.0,0.0,IDEAM_Caucasia_001
2021-01-26 00:00:00-05:00,18.06,23.04,27.75,72.4,5.0,2.96,IDEAM_Caucasia_001
2021-01-27 00:00:00-05:00,16.03,20.9,24.88,72.4,4.0,2.66,IDEAM_Caucasia_001
2021-01-28 00:00:00-05:00,21.22,24.72,29.8,77.6,2.0,4.02,IDEAM_Caucasia_001
2021-01-29 00:00:00-05:00,21.03,23.97,26.99,66.2,0.0,2.89,IDEAM_Caucasia_001
2021-01-30 00:00:00-05:00,18.2,22.03,23.17,72.2,4.0,1.98,IDEAM_Caucasia_001
2021-01-31 00:00:00-05:00,17.22,20.58,24.83,83.9,4.0,2.21,IDEAM_Caucasia_001
2021-02-01 00:00:00-05:00,20.35,24.3,28.56,79.4,6.0,6.34,IDEAM_Caucasia_001
2021-02-02 00:00:00-05:00,17.59,22.58,25.06,80.4,5.0,1.84,IDEAM_Caucasia_001
2021-02-03 00:00:00-05:00,20.61,24.24,27.36,72.4,3.0,3.38,IDEAM_Caucasia_001
2021-02-04 00:00:00-05:00,16.92,20.89,27.37,74.1,1.0,3.24,IDEAM_Caucasia_001
2021-02-05 00:00:00-05:00,18.08,22.13,25.85,78.1,5.0,3.4,IDEAM_Caucasia_001
2021-02-06 00:00:00-05:00,18.22,22.9,27.56,81.4,4.0,3.31,IDEAM_Caucasia_001
2021-02-07 00:00:00-05:00,20.79,22.99,26.41,60.2,5.0,2.51,IDEAM_Caucasia_001
2021-02-08 00:00:00-05:00,18.93,22.45,24.56,64.0,3.0,0.86,IDEAM_Caucasia_001
2021-02-09 00:00:00-05:00,19.61,23.78,27.63,79.7,4.0,2.97,IDEAM_Caucasia_001
2021-02-10 00:00:00-05:00,16.84,21.8,25.56,70.1,3.0,2.79,IDEAM_Caucasia_001
2021-02-11 00:00:00-05:00,19.36,22.96,26.6,67.7,4.0,2.94,IDEAM_Caucasia_001
2021-02-12 00:00:00-05:00,20.83,23.33,27.23,64.1,4.0,3.42,IDEAM_Caucasia_001
2021-02-13 00:00:00-05:00,19.36,23.86,28.09,68.2,4.0,2.35,IDEAM_Caucasia_001
2021-02-14 00:00:00-05:00,20.65,24.15,28.01,63.1,4.0,2.12,IDEAM_Caucasia_001
2021-02-15 00:00:00-05:00,18.95,22.0,24.86,84.0,2.0,3.79,IDEAM_Caucasia_001
2021-02-16 00:00:00-05:00,18.06,21.56,26.0,71.2,4.0,2.44,IDEAM_Caucasia_001
2021-02-17 00:00:00-05:00,21.14,24.99,27.24,71.0,6.0,2.26,IDEAM_Caucasia_001
2021-02-18 00:00:00-05:00,20.4,23.91,26.07,74.8,5.0,2.16,IDEAM_Caucasia_001
2021-02-19 00:00:00-05:00,20.44,22.68,27.34,77.0,7.0,3.45,IDEAM_Caucasia_001
2021-02-20 00:00:00-05:00,20.78,25.49,29.95,76.8,4.0,2.57,IDEAM_Caucasia_001
2021-02-21 00:00:00-05:00,18.81,23.83,27.78,77.5,2.0,5.23,IDEAM_Caucasia_001
2021-02-22 00:00:00-05:00,20.65,25.17,27.91,67.3,1.0,2.86,IDEAM_Caucasia_001
2021-02-23 00:00:00-05:00,20.81,23.9,27.26,69.2,6.0,1.47,IDEAM_Caucasia_001
2021-02-24 00:00:00-05:00,22.51,26.35,30.11,75.6,1.0,2.32,IDEAM_Caucasia_001
2021-02-25 00:00:00-05:00,22.05,26.05,28.61,67.7,5.0,3.52,IDEAM_Caucasia_001
2021-02-26 00:00:00-05:00,19.23,23.71,27.04,70.8,5.0,2.14,IDEAM_Caucasia_001
2021-02-27 00:00:00-05:00,20.7,25.24,29.82,73.2,4.0,2.78,IDEAM_Caucasia_001
2021-02-28 00:00:00-05:00,21.5,24.91,30.19,75.5,4.0,3.88,IDEAM_Caucasia_001
2021-03-01 00:00:00-05:00,21.78,25.84,29.47,60.0,4.0,4.04,IDEAM_Caucasia_001
2021-03-02 00:00:00-05:00,18.74,23.11,27.79,75.0,1.0,2.22,IDEAM_Caucasia_001
2021-03-03 00:00:00-05:00,19.99,25.16,27.44,69.2,6.0,2.52,IDEAM_Caucasia_001
2021-03-04 00:00:00-05:00,21.11,25.67,30.27,74.8,3.0,2.91,IDEAM_Caucasia_001
2021-03-05 00:00:00-05:00,17.73,22.36,25.64,75.2,3.0,4.28,IDEAM_Caucasia_001
2021-03-06 00:00:00-05:00,19.05,23.12,27.4,80.2,5.0,1.59,IDEAM_Caucasia_001
2021-03-07 00:00:00-05:00,17.04,22.16,25.94,78.6,4.0,3.2,IDEAM_Caucasia_001
2021-03-08 00:00:00-05:00,20.03,24.36,29.55,78.5,3.0,2.86,IDEAM_Caucasia_001
2021-03-09 00:00:00-05:00,22.3,25.61,28.83,79.1,2.0,1.81,IDEAM_Caucasia_001
2021-03-10 00:00:00-05:00,21.51,26.63,31.19,72.1,3.0,4.16,IDEAM_Caucasia_001
2021-03-11 00:00:00-05:00,20.43,24.99,28.73,70.5,2.0,3.89,IDEAM_Caucasia_001
2021-03-12 00:00:00-05:00,23.28,26.92,30.78,75.5,1.0,4.49,IDEAM_Caucasia_001
2021-03-13 00:00:00-05:00,19.77,23.39,27.22,74.7,3.0,4.1,IDEAM_Caucasia_001
2021-03-14 00:00:00-05:00,18.83,23.07,26.31,68.4,2.0,2.81,IDEAM_Caucasia_001
2021-03-15 00:00:00-05:00,20.75,25.12,29.11,72.6,6.0,3.48,IDEAM_Caucasia_001
2021-03-16 00:00:00-05:00,21.57,25.72,29.67,70.0,4.0,3.17,IDEAM_Caucasia_001
2021-03-17 00:00:00-05:00,21.05,25.3,29.52,65.0,5.0,1.8,IDEAM_Caucasia_001
2021-03-18 00:00:00-05:00,17.57,22.93,27.01,77.9,5.0,1.37,IDEAM_Caucasia_001
2021-03-19 00:00:00-05:00,20.52,25.38,30.1,70.5,1.0,3.21,IDEAM_Caucasia_001
2021-03-20 00:00:00-05:00,19.85,24.0,28.83,82.4,3.0,2.91,IDEAM_Caucasia_001
2021-03-21 00:00:00-05:00,21.69,26.44,29.5,60.3,1.0,2.43,IDEAM_Caucasia_001
2021-03-22 00:00:00-05:00,22.98,26.16,30.94,66.7,0.0,2.7,IDEAM_Caucasia_001
2021-03-23 00:00:00-05:00,20.35,24.66,27.6,70.3,2.0,4.75,IDEAM_Caucasia_001
2021-03-24 00:00:00-05:00,19.8,25.25,29.78,76.9,1.0,0.4,IDEAM_Caucasia_001
2021-03-25 00:00:00-05:00,20.85,24.67,29.23,72.4,2.0,3.5,IDEAM_Caucasia_001
2021-03-26 00:00:00-05:00,22.63,25.95,28.23,71.9,3.0,3.73,IDEAM_Caucasia_001
2021-03-27 00:00:00-05:00,23.77,27.25,31.33,63.3,1.0,3.86,IDEAM_Caucasia_001
2021-03-28 00:00:00-05:00,21.87,24.99,28.57,63.1,3.0,1.28,IDEAM_Caucasia_001
2021-03-29 00:00:00-05:00,23.49,26.86,30.18,71.9,5.0,2.48,IDEAM_Caucasia_001
2021-03-30 00:00:00-05:00,21.99,25.69,30.91,61.8,4.0,2.42,IDEAM_Caucasia_001
2021-03-31 00:00:00-05:00,22.58,25.46,28.87,66.8,5.0,3.12,IDEAM_Caucasia_001
2021-04-01 00:00:00-05:00,22.34,26.36,29.63,73.0,4.0,1.56,IDEAM_Caucasia_001
2021-04-02 00:00:00-05:00,20.6,25.32,29.39,64.1,4.0,3.22,IDEAM_Caucasia_001
2021-04-03 00:00:00-05:00,22.7,25.98,30.59,79.6,2.0,1.83,IDEAM_Caucasia_001
2021-04-04 00:00:00-05:00,20.07,25.28,29.15,77.3,0.0,2.47,IDEAM_Caucasia_001
2021-04-05 00:00:00-05:00,24.74,29.15,34.2,60.6,2.0,4.28,IDEAM_Caucasia_001
2021-04-06 00:00:00-05:00,22.09,26.91,31.39,64.4,5.0,3.73,IDEAM_Caucasia_001
2021-04-07 00:00:00-05:00,22.64,26.11,28.15,56.3,5.0,2.94,IDEAM_Caucasia_001
2021-04-08 00:00:00-05:00,22.6,27.28,30.81,65.3,2.0,1.27,IDEAM_Caucasia_001
2021-04-09 00:00:00-05:00,23.84,26.97,30.46,74.6,0.0,3.17,IDEAM_Caucasia_001
2021-04-10 00:00:00-05:00,22.2,26.91,31.35,67.6,4.0,3.24,IDEAM_Caucasia_001
2021-04-11 00:00:00-05:00,23.86,27.99,29.63,72.8,4.0,0.49,IDEAM_Caucasia_001
2021-04-12 00:00:00-05:00,23.8,28.24,34.54,61.0,5.0,3.19,IDEAM_Caucasia_001
2021-04-13 00:00:00-05:00,23.71,26.77,31.25,74.9,1.0,1.62,IDEAM_Caucasia_001
2021-04-14 00:00:00-05:00,23.51,26.79,30.93,66.8,2.0,1.17,IDEAM_Caucasia_001
2021-04-15 00:00:00-05:00,22.75,27.23,32.29,70.2,1.0,1.57,IDEAM_Caucasia_001
2021-04-16 00:00:00-05:00,21.63,24.87,30.98,69.6,4.0,0.42,IDEAM_Caucasia_001
2021-04-17 00:00:00-05:00,21.52,25.89,30.68,62.6,1.0,2.35,IDEAM_Caucasia_001
2021-04-18 00:00:00-05:00,26.52,29.42,34.28,63.3,4.0,1.69,IDEAM_Caucasia_001
2021-04-19 00:00:00-05:00,25.15,29.83,33.95,76.0,0.0,4.05,IDEAM_Caucasia_001
2021-04-20 00:00:00-05:00,24.62,27.63,31.51,72.7,0.0,2.41,IDEAM_Caucasia_001
2021-04-21 00:00:00-05:00,24.26,28.7,32.27,76.6,2.0,2.01,IDEAM_Caucasia_001
2021-04-22 00:00:00-05:00,23.95,28.45,31.71,72.3,4.0,1.05,IDEAM_Caucasia_001
2021-04-23 00:00:00-05:00,28.4,31.84,35.23,71.2,4.0,2.33,IDEAM_Caucasia_001
2021-04-24 00:00:00-05:00,25.1,29.57,32.35,60.0,1.0,4.29,IDEAM_Caucasia_001
2021-04-25 00:00:00-05:00,23.93,28.14,32.07,68.8,3.0,4.5,IDEAM_Caucasia_001
2021-04-26 00:00:00-05:00,23.65,27.22,29.7,70.3,2.0,2.4,IDEAM_Caucasia_001
2021-04-27 00:00:00-05:00,23.31,26.51,30.68,82.2,2.0,2.72,IDEAM_Caucasia_001
2021-04-28 00:00:00-05:00,26.32,28.75,32.72,74.6,2.0,3.57,IDEAM_Caucasia_001
2021-04-29 00:00:00-05:00,23.39,27.67,31.8,79.8,3.0,1.67,IDEAM_Caucasia_001
2021-04-30 00:00:00-05:00,24.19,26.93,30.47,74.2,3.0,3.21,IDEAM_Caucasia_001
2021-05-01 00:00:00-05:00,23.86,27.93,34.7,66.4,0.0,5.4,IDEAM_Caucasia_001
2021-05-02 00:00:00-05:00,23.69,27.48,32.7,71.4,0.0,3.64,IDEAM_Caucasia_001
2021-05-03 00:00:00-05:00,26.32,30.87,33.75,72.1,0.0,3.61,IDEAM_Caucasia_001
2021-05-04 00:00:00-05:00,26.21,29.97,34.18,65.1,1.0,4.28,IDEAM_Caucasia_001
2021-05-05 00:00:00-05:00,25.23,28.96,32.42,68.5,2.0,3.79,IDEAM_Caucasia_001
2021-05-06 00:00:00-05:00,26.23,30.81,33.9,69.6,2.0,2.52,IDEAM_Caucasia_001
2021-05-07 00:00:00-05:00,24.93,29.2,31.99,80.5,3.0,1.5,IDEAM_Caucasia_001
2021-05-08 00:00:00-05:00,23.88,28.13,32.52,58.5,3.0,2.65,IDEAM_Caucasia_001
2021-05-09 00:00:00-05:00,26.68,31.06,34.44,78.2,2.0,1.73,IDEAM_Caucasia_001
2021-05-10 00:00:00-05:00,27.16,29.94,34.81,65.4,4.0,2.49,IDEAM_Caucasia_001
2021-05-11 00:00:00-05:00,23.5,28.1,33.0,62.9,0.0,1.84,IDEAM_Caucasia_001
2021-05-12 00:00:00-05:00,24.69,29.18,34.42,78.3,2.0,2.37,IDEAM_Caucasia_001
2021-05-13 00:00:00-05:00,25.23,28.42,31.65,75.6,1.0,1.17,IDEAM_Caucasia_001
2021-05-14 00:00:00-05:00,24.06,27.87,32.29,78.8,2.0,2.04,IDEAM_Caucasia_001
2021-05-15 00:00:00-05:00,26.73,30.69,35.26,76.2,1.0,3.25,IDEAM_Caucasia_001
2021-05-16 00:00:00-05:00,28.04,31.93,35.5,83.8,2.0,3.52,IDEAM_Caucasia_001
2021-05-17 00:00:00-05:00,23.75,28.02,31.32,74.8,60.97,3.29,IDEAM_Caucasia_001
2021-05-18 00:00:00-05:00,25.28,30.42,35.87,70.6,0.0,2.39,IDEAM_Caucasia_001
2021-05-19 00:00:00-05:00,24.16,29.02,33.23,73.6,2.0,2.94,IDEAM_Caucasia_001
