,fecha,nombre_completo,estado,temperatura,presion
729,2023-10-11 12:09:00,UdeA Yarumal,Habilitada,19.94444,777.84727
730,2023-10-11 12:10:00,UdeA Yarumal,Habilitada,19.94444,777.74568
731,2023-10-11 12:11:00,UdeA Yarumal,Habilitada,19.88889,777.71181
732,2023-10-11 12:12:00,UdeA Yarumal,Habilitada,19.83333,777.67795
733,2023-10-11 12:13:00,UdeA Yarumal,Habilitada,19.94444,777.67795
734,2023-10-11 12:14:00,UdeA Yarumal,Habilitada,20.05556,777.67795
735,2023-10-11 12:15:00,UdeA Yarumal,Habilitada,20.16667,777.64409
736,2023-10-11 12:16:00,UdeA Yarumal,Habilitada,20.27778,777.61022
737,2023-10-11 12:17:00,UdeA Yarumal,Habilitada,20.38889,777.61022
738,2023-10-11 12:18:00,UdeA Yarumal,Habilitada,20.50000,777.61022
739,2023-10-11 12:19:00,UdeA Yarumal,Habilitada,20.61111,777.61022
740,2023-10-11 12:20:00,UdeA Yarumal,Habilitada,20.66667,777.64409
741,2023-10-11 12:21:00,UdeA Yarumal,Habilitada,20.66667,777.57636
742,2023-10-11 12:22:00,UdeA Yarumal,Habilitada,20.66667,777.54249
743,2023-10-11 12:23:00,UdeA Yarumal,Habilitada,20.55556,777.44090
744,2023-10-11 12:24:00,UdeA Yarumal,Habilitada,20.50000,777.50863
745,2023-10-11 12:25:00,UdeA Yarumal,Habilitada,20.38889,777.54249
746,2023-10-11 12:26:00,UdeA Yarumal,Habilitada,20.38889,777.54249
747,2023-10-11 12:27:00,UdeA Yarumal,Habilitada,20.27778,777.47477
748,2023-10-11 12:28:00,UdeA Yarumal,Habilitada,20.22222,777.40704
749,2023-10-11 12:29:00,UdeA Yarumal,Habilitada,20.16667,777.47477
750,2023-10-11 12:30:00,UdeA Yarumal,Habilitada,20.22222,777.44090
751,2023-10-11 12:31:00,UdeA Yarumal,Habilitada,20.27778,777.47477
752,2023-10-11 12:32:00,UdeA Yarumal,Habilitada,20.33333,777.44090
753,2023-10-11 12:33:00,UdeA Yarumal,Habilitada,20.27778,777.33931
754,2023-10-11 12:34:00,UdeA Yarumal,Habilitada,20.27778,777.30545
755,2023-10-11 12:35:00,UdeA Yarumal,Habilitada,20.33333,777.20386
756,2023-10-11 12:36:00,UdeA Yarumal,Habilitada,20.33333,777.23772
757,2023-10-11 12:37:00,UdeA Yarumal,Habilitada,20.38889,777.20386
758,2023-10-11 12:38:00,UdeA Yarumal,Habilitada,20.44444,777.20386
759,2023-10-11 12:39:00,UdeA Yarumal,Habilitada,20.44444,777.10226
760,2023-10-11 12:40:00,UdeA Yarumal,Habilitada,20.38889,777.06840
761,2023-10-11 12:41:00,UdeA Yarumal,Habilitada,20.27778,776.89908
762,2023-10-11 12:42:00,UdeA Yarumal,Habilitada,20.33333,777.00067
763,2023-10-11 12:43:00,UdeA Yarumal,Habilitada,20.33333,777.00067
764,2023-10-11 12:44:00,UdeA Yarumal,Habilitada,20.38889,777.06840
765,2023-10-11 12:45:00,UdeA Yarumal,Habilitada,20.44444,777.06840
766,2023-10-11 12:46:00,UdeA Yarumal,Habilitada,20.55556,777.13613
767,2023-10-11 12:47:00,UdeA Yarumal,Habilitada,20.61111,777.03454
768,2023-10-11 12:48:00,UdeA Yarumal,Habilitada,20.61111,776.96681
769,2023-10-11 12:49:00,UdeA Yarumal,Habilitada,20.66667,776.93294
770,2023-10-11 12:50:00,UdeA Yarumal,Habilitada,20.61111,776.96681
771,2023-10-11 12:51:00,UdeA Yarumal,Habilitada,20.50000,776.93294
772,2023-10-11 12:52:00,UdeA Yarumal,Habilitada,20.38889,776.83135
773,2023-10-11 12:53:00,UdeA Yarumal,Habilitada,20.33333,776.79749
774,2023-10-11 12:54:00,UdeA Yarumal,Habilitada,20.16667,776.72976
775,2023-10-11 12:55:00,UdeA Yarumal,Habilitada,20.00000,776.69590
776,2023-10-11 12:56:00,UdeA Yarumal,Habilitada,19.77778,776.69590
777,2023-10-11 12:57:00,UdeA Yarumal,Habilitada,19.66667,776.69590
778,2023-10-11 12:58:00,UdeA Yarumal,Habilitada,19.61111,776.72976
779,2023-10-11 12:59:00,UdeA Yarumal,Habilitada,19.55556,776.72976
780,2023-10-11 13:00:00,UdeA Yarumal,Habilitada,19.50000,776.79749
781,2023-10-11 13:01:00,UdeA Yarumal,Habilitada,19.44444,776.76362
782,2023-10-11 13:02:00,UdeA Yarumal,Habilitada,19.44444,776.86522
783,2023-10-11 13:03:00,UdeA Yarumal,Habilitada,19.44444,776.83135
784,2023-10-11 13:04:00,UdeA Yarumal,Habilitada,19.33333,776.89908
785,2023-10-11 13:05:00,UdeA Yarumal,Habilitada,19.27778,776.79749
786,2023-10-11 13:06:00,UdeA Yarumal,Habilitada,19.22222,776.83135
787,2023-10-11 13:07:00,UdeA Yarumal,Habilitada,19.22222,776.79749
788,2023-10-11 13:08:00,UdeA Yarumal,Habilitada,19.27778,776.76362
789,2023-10-11 13:09:00,UdeA Yarumal,Habilitada,19.33333,776.79749
790,2023-10-11 13:10:00,UdeA Yarumal,Habilitada,19.33333,776.76362
791,2023-10-11 13:11:00,UdeA Yarumal,Habilitada,19.38889,776.79749
792,2023-10-11 13:12:00,UdeA Yarumal,Habilitada,19.38889,776.76362
793,2023-10-11 13:13:00,UdeA Yarumal,Habilitada,19.38889,776.76362
794,2023-10-11 13:14:00,UdeA Yarumal,Habilitada,19.38889,776.83135
795,2023-10-11 13:15:00,UdeA Yarumal,Habilitada,19.44444,776.83135
796,2023-10-11 13:16:00,UdeA Yarumal,Habilitada,19.38889,776.72976
797,2023-10-11 13:17:00,UdeA Yarumal,Habilitada,19.33333,776.89908
798,2023-10-11 13:18:00,UdeA Yarumal,Habilitada,19.27778,776.83135
799,2023-10-11 13:19:00,UdeA Yarumal,Habilitada,19.22222,776.79749
800,2023-10-11 13:20:00,UdeA Yarumal,Habilitada,19.16667,776.79749
801,2023-10-11 13:21:00,UdeA Yarumal,Habilitada,19.05556,776.83135
802,2023-10-11 13:22:00,UdeA Yarumal,Habilitada,18.83333,776.79749
803,2023-10-11 13:23:00,UdeA Yarumal,Habilitada,18.61111,776.76362
804,2023-10-11 13:24:00,UdeA Yarumal,Habilitada,18.44444,776.72976
805,2023-10-11 13:25:00,UdeA Yarumal,Habilitada,18.33333,776.69590
806,2023-10-11 13:26:00,UdeA Yarumal,Habilitada,18.27778,776.69590
807,2023-10-11 13:27:00,UdeA Yarumal,Habilitada,18.16667,776.69590
808,2023-10-11 13:28:00,UdeA Yarumal,Habilitada,18.16667,776.72976
809,2023-10-11 13:29:00,UdeA Yarumal,Habilitada,18.05556,776.76362
810,2023-10-11 13:30:00,UdeA Yarumal,Habilitada,18.05556,776.86522
811,2023-10-11 13:31:00,UdeA Yarumal,Habilitada,18.00000,776.86522
812,2023-10-11 13:32:00,UdeA Yarumal,Habilitada,17.94444,776.83135
813,2023-10-11 13:33:00,UdeA Yarumal,Habilitada,17.88889,776.83135
814,2023-10-11 13:34:00,UdeA Yarumal,Habilitada,17.88889,776.86522
815,2023-10-11 13:35:00,UdeA Yarumal,Habilitada,17.83333,776.76362
816,2023-10-11 13:36:00,UdeA Yarumal,Habilitada,17.83333,776.72976
817,2023-10-11 13:37:00,UdeA Yarumal,Habilitada,17.83333,776.66203
818,2023-10-11 13:38:00,UdeA Yarumal,Habilitada,17.83333,776.56044
819,2023-10-11 13:39:00,UdeA Yarumal,Habilitada,17.83333,776.79749
820,2023-10-11 13:40:00,UdeA Yarumal,Habilitada,17.88889,776.72976
821,2023-10-11 13:41:00,UdeA Yarumal,Habilitada,17.94444,776.76362
822,2023-10-11 13:42:00,UdeA Yarumal,Habilitada,17.94444,776.79749
823,2023-10-11 13:43:00,UdeA Yarumal,Habilitada,17.94444,776.66203
824,2023-10-11 13:44:00,UdeA Yarumal,Habilitada,17.94444,776.76362
825,2023-10-11 13:45:00,UdeA Yarumal,Habilitada,18.00000,776.72976
826,2023-10-11 13:46:00,UdeA Yarumal,Habilitada,18.05556,776.72976
827,2023-10-11 13:47:00,UdeA Yarumal,Habilitada,18.05556,776.72976
828,2023-10-11 13:48:00,UdeA Yarumal,Habilitada,18.11111,776.72976
829,2023-10-11 13:49:00,UdeA Yarumal,Habilitada,18.16667,776.72976
830,2023-10-11 13:50:00,UdeA Yarumal,Habilitada,18.16667,776.76362
831,2023-10-11 13:51:00,UdeA Yarumal,Habilitada,18.16667,776.62817
832,2023-10-11 13:52:00,UdeA Yarumal,Habilitada,18.16667,776.62817
833,2023-10-11 13:53:00,UdeA Yarumal,Habilitada,18.16667,776.59431
834,2023-10-11 13:54:00,UdeA Yarumal,Habilitada,18.16667,776.59431
835,2023-10-11 13:55:00,UdeA Yarumal,Habilitada,18.16667,776.56044
836,2023-10-11 13:56:00,UdeA Yarumal,Habilitada,18.16667,776.62817
837,2023-10-11 13:57:00,UdeA Yarumal,Habilitada,18.16667,776.52658
838,2023-10-11 13:58:00,UdeA Yarumal,Habilitada,18.16667,776.56044
839,2023-10-11 13:59:00,UdeA Yarumal,Habilitada,18.11111,776.56044
840,2023-10-11 14:00:00,UdeA Yarumal,Habilitada,18.11111,776.56044
841,2023-10-11 14:01:00,UdeA Yarumal,Habilitada,18.11111,776.49271
842,2023-10-11 14:02:00,UdeA Yarumal,Habilitada,18.11111,776.45885
843,2023-10-11 14:03:00,UdeA Yarumal,Habilitada,18.16667,776.49271
844,2023-10-11 14:04:00,UdeA Yarumal,Habilitada,18.16667,776.45885
845,2023-10-11 14:05:00,UdeA Yarumal,Habilitada,18.16667,776.42499
846,2023-10-11 14:06:00,UdeA Yarumal,Habilitada,18.16667,776.45885
847,2023-10-11 14:07:00,UdeA Yarumal,Habilitada,18.27778,776.42499
848,2023-10-11 14:08:00,UdeA Yarumal,Habilitada,18.33333,776.39112
849,2023-10-11 14:09:00,UdeA Yarumal,Habilitada,18.38889,776.35726
850,2023-10-11 14:10:00,UdeA Yarumal,Habilitada,18.44444,776.35726
851,2023-10-11 14:11:00,UdeA Yarumal,Habilitada,18.50000,776.35726
852,2023-10-11 14:12:00,UdeA Yarumal,Habilitada,18.50000,776.35726
853,2023-10-11 14:13:00,UdeA Yarumal,Habilitada,18.55556,776.39112
854,2023-10-11 14:14:00,UdeA Yarumal,Habilitada,18.61111,776.28953
855,2023-10-11 14:15:00,UdeA Yarumal,Habilitada,18.61111,776.35726
856,2023-10-11 14:16:00,UdeA Yarumal,Habilitada,18.66667,776.32339
857,2023-10-11 14:17:00,UdeA Yarumal,Habilitada,18.72222,776.32339
858,2023-10-11 14:18:00,UdeA Yarumal,Habilitada,18.72222,776.22180
859,2023-10-11 14:19:00,UdeA Yarumal,Habilitada,18.77778,776.18794
860,2023-10-11 14:20:00,UdeA Yarumal,Habilitada,18.77778,776.18794
861,2023-10-11 14:21:00,UdeA Yarumal,Habilitada,18.72222,776.22180
862,2023-10-11 14:22:00,UdeA Yarumal,Habilitada,18.66667,776.18794
863,2023-10-11 14:23:00,UdeA Yarumal,Habilitada,18.55556,776.22180
864,2023-10-11 14:24:00,UdeA Yarumal,Habilitada,18.50000,776.18794
865,2023-10-11 14:25:00,UdeA Yarumal,Habilitada,18.33333,776.18794
866,2023-10-11 14:26:00,UdeA Yarumal,Habilitada,18.27778,776.25567
867,2023-10-11 14:27:00,UdeA Yarumal,Habilitada,18.16667,776.32339
868,2023-10-11 14:28:00,UdeA Yarumal,Habilitada,18.16667,776.32339
869,2023-10-11 14:29:00,UdeA Yarumal,Habilitada,18.05556,776.39112
870,2023-10-11 14:30:00,UdeA Yarumal,Habilitada,17.94444,776.32339
871,2023-10-11 14:31:00,UdeA Yarumal,Habilitada,17.88889,776.25567
872,2023-10-11 14:32:00,UdeA Yarumal,Habilitada,17.77778,776.15407
873,2023-10-11 14:33:00,UdeA Yarumal,Habilitada,17.72222,776.15407
874,2023-10-11 14:34:00,UdeA Yarumal,Habilitada,17.66667,776.18794
875,2023-10-11 14:35:00,UdeA Yarumal,Habilitada,17.66667,776.22180
876,2023-10-11 14:36:00,UdeA Yarumal,Habilitada,17.61111,776.18794
877,2023-10-11 14:37:00,UdeA Yarumal,Habilitada,17.61111,776.22180
878,2023-10-11 14:38:00,UdeA Yarumal,Habilitada,17.61111,776.15407
879,2023-10-11 14:39:00,UdeA Yarumal,Habilitada,17.61111,776.18794
880,2023-10-11 14:40:00,UdeA Yarumal,Habilitada,17.66667,776.18794
881,2023-10-11 14:41:00,UdeA Yarumal,Habilitada,17.66667,776.18794
882,2023-10-11 14:42:00,UdeA Yarumal,Habilitada,17.66667,776.18794
883,2023-10-11 14:43:00,UdeA Yarumal,Habilitada,17.66667,776.18794
884,2023-10-11 14:44:00,UdeA Yarumal,Habilitada,17.66667,776.15407
885,2023-10-11 14:45:00,UdeA Yarumal,Habilitada,17.61111,776.18794
886,2023-10-11 14:46:00,UdeA Yarumal,Habilitada,17.61111,776.25567
887,2023-10-11 14:47:00,UdeA Yarumal,Habilitada,17.61111,776.18794
888,2023-10-11 14:48:00,UdeA Yarumal,Habilitada,17.66667,776.18794
889,2023-10-11 14:49:00,UdeA Yarumal,Habilitada,17.61111,776.18794
890,2023-10-11 14:50:00,UdeA Yarumal,Habilitada,17.66667,776.32339
891,2023-10-11 14:51:00,UdeA Yarumal,Habilitada,17.66667,776.28953
892,2023-10-11 14:52:00,UdeA Yarumal,Habilitada,17.72222,776.28953
893,2023-10-11 14:53:00,UdeA Yarumal,Habilitada,17.72222,776.32339
894,2023-10-11 14:54:00,UdeA Yarumal,Habilitada,17.77778,776.32339
895,2023-10-11 14:55:00,UdeA Yarumal,Habilitada,17.77778,776.25567
896,2023-10-11 14:56:00,UdeA Yarumal,Habilitada,17.77778,776.32339
897,2023-10-11 14:57:00,UdeA Yarumal,Habilitada,17.77778,776.28953
898,2023-10-11 14:58:00,UdeA Yarumal,Habilitada,17.77778,776.28953
899,2023-10-11 14:59:00,UdeA Yarumal,Habilitada,17.72222,776.35726
900,2023-10-11 15:00:00,UdeA Yarumal,Habilitada,17.66667,776.42499
901,2023-10-11 15:01:00,UdeA Yarumal,Habilitada,17.55556,776.32339
902,2023-10-11 15:02:00,UdeA Yarumal,Habilitada,17.44444,776.22180
903,2023-10-11 15:03:00,UdeA Yarumal,Habilitada,17.33333,776.28953
904,2023-10-11 15:04:00,UdeA Yarumal,Habilitada,17.16667,776.28953
905,2023-10-11 15:05:00,UdeA Yarumal,Habilitada,17.05556,776.28953
906,2023-10-11 15:06:00,UdeA Yarumal,Habilitada,16.94444,776.22180
907,2023-10-11 15:07:00,UdeA Yarumal,Habilitada,16.83333,776.32339
908,2023-10-11 15:08:00,UdeA Yarumal,Habilitada,16.77778,776.28953
909,2023-10-11 15:09:00,UdeA Yarumal,Habilitada,16.66667,776.25567
910,2023-10-11 15:10:00,UdeA Yarumal,Habilitada,16.61111,776.35726
911,2023-10-11 15:11:00,UdeA Yarumal,Habilitada,16.55556,776.28953
912,2023-10-11 15:12:00,UdeA Yarumal,Habilitada,16.44444,776.35726
913,2023-10-11 15:13:00,UdeA Yarumal,Habilitada,16.38889,776.35726
914,2023-10-11 15:14:00,UdeA Yarumal,Habilitada,16.33333,776.45885
915,2023-10-11 15:15:00,UdeA Yarumal,Habilitada,16.33333,776.39112
916,2023-10-11 15:16:00,UdeA Yarumal,Habilitada,16.27778,776.45885
917,2023-10-11 15:17:00,UdeA Yarumal,Habilitada,16.27778,776.42499
918,2023-10-11 15:18:00,UdeA Yarumal,Habilitada,16.22222,776.32339
919,2023-10-11 15:19:00,UdeA Yarumal,Habilitada,16.22222,776.12021
920,2023-10-11 15:20:00,UdeA Yarumal,Habilitada,16.16667,776.12021
921,2023-10-11 15:21:00,UdeA Yarumal,Habilitada,16.11111,775.95089
922,2023-10-11 15:22:00,UdeA Yarumal,Habilitada,16.05556,775.98476
923,2023-10-11 15:23:00,UdeA Yarumal,Habilitada,16.05556,775.95089
924,2023-10-11 15:24:00,UdeA Yarumal,Habilitada,16.05556,775.95089
925,2023-10-11 15:25:00,UdeA Yarumal,Habilitada,16.05556,776.05248
926,2023-10-11 15:26:00,UdeA Yarumal,Habilitada,16.05556,776.05248
927,2023-10-11 15:27:00,UdeA Yarumal,Habilitada,16.16667,776.12021
928,2023-10-11 15:28:00,UdeA Yarumal,Habilitada,16.16667,776.05248
929,2023-10-11 15:29:00,UdeA Yarumal,Habilitada,16.16667,775.98476
930,2023-10-11 15:30:00,UdeA Yarumal,Habilitada,16.27778,775.98476
931,2023-10-11 15:31:00,UdeA Yarumal,Habilitada,16.33333,775.98476
932,2023-10-11 15:32:00,UdeA Yarumal,Habilitada,16.33333,776.05248
933,2023-10-11 15:33:00,UdeA Yarumal,Habilitada,16.38889,775.91703
934,2023-10-11 15:34:00,UdeA Yarumal,Habilitada,16.38889,775.84930
935,2023-10-11 15:35:00,UdeA Yarumal,Habilitada,16.44444,775.98476
936,2023-10-11 15:36:00,UdeA Yarumal,Habilitada,16.44444,775.91703
937,2023-10-11 15:37:00,UdeA Yarumal,Habilitada,16.50000,775.84930
938,2023-10-11 15:38:00,UdeA Yarumal,Habilitada,16.50000,775.84930
939,2023-10-11 15:39:00,UdeA Yarumal,Habilitada,16.55556,775.91703
940,2023-10-11 15:40:00,UdeA Yarumal,Habilitada,16.61111,775.88316
941,2023-10-11 15:41:00,UdeA Yarumal,Habilitada,16.61111,776.01862
942,2023-10-11 15:42:00,UdeA Yarumal,Habilitada,16.66667,775.98476
943,2023-10-11 15:43:00,UdeA Yarumal,Habilitada,16.72222,775.98476
944,2023-10-11 15:44:00,UdeA Yarumal,Habilitada,16.77778,775.98476
945,2023-10-11 15:45:00,UdeA Yarumal,Habilitada,16.88889,775.98476
946,2023-10-11 15:46:00,UdeA Yarumal,Habilitada,16.94444,775.91703
947,2023-10-11 15:47:00,UdeA Yarumal,Habilitada,17.00000,775.91703
948,2023-10-11 15:48:00,UdeA Yarumal,Habilitada,17.05556,775.98476
949,2023-10-11 15:49:00,UdeA Yarumal,Habilitada,17.05556,775.98476
950,2023-10-11 15:50:00,UdeA Yarumal,Habilitada,17.05556,775.91703
951,2023-10-11 15:51:00,UdeA Yarumal,Habilitada,17.05556,775.95089
952,2023-10-11 15:52:00,UdeA Yarumal,Habilitada,17.00000,775.88316
953,2023-10-11 15:53:00,UdeA Yarumal,Habilitada,17.00000,775.84930
954,2023-10-11 15:54:00,UdeA Yarumal,Habilitada,16.94444,775.78157
955,2023-10-11 15:55:00,UdeA Yarumal,Habilitada,16.88889,775.78157
956,2023-10-11 15:56:00,UdeA Yarumal,Habilitada,16.83333,775.71384
957,2023-10-11 15:57:00,UdeA Yarumal,Habilitada,16.83333,775.64612
958,2023-10-11 15:58:00,UdeA Yarumal,Habilitada,16.77778,775.64612
959,2023-10-11 15:59:00,UdeA Yarumal,Habilitada,16.77778,775.61225
960,2023-10-11 16:00:00,UdeA Yarumal,Habilitada,16.72222,775.61225
961,2023-10-11 16:01:00,UdeA Yarumal,Habilitada,16.72222,775.54452
962,2023-10-11 16:02:00,UdeA Yarumal,Habilitada,16.77778,775.57839
963,2023-10-11 16:03:00,UdeA Yarumal,Habilitada,16.77778,775.57839
964,2023-10-11 16:04:00,UdeA Yarumal,Habilitada,16.77778,775.51066
965,2023-10-11 16:05:00,UdeA Yarumal,Habilitada,16.83333,775.51066
966,2023-10-11 16:06:00,UdeA Yarumal,Habilitada,16.88889,775.51066
967,2023-10-11 16:07:00,UdeA Yarumal,Habilitada,16.94444,775.51066
968,2023-10-11 16:08:00,UdeA Yarumal,Habilitada,16.94444,775.54452
969,2023-10-11 16:09:00,UdeA Yarumal,Habilitada,16.94444,775.54452
970,2023-10-11 16:10:00,UdeA Yarumal,Habilitada,17.00000,775.54452
971,2023-10-11 16:11:00,UdeA Yarumal,Habilitada,17.00000,775.67998
972,2023-10-11 16:12:00,UdeA Yarumal,Habilitada,17.00000,775.57839
973,2023-10-11 16:13:00,UdeA Yarumal,Habilitada,17.05556,775.61225
974,2023-10-11 16:14:00,UdeA Yarumal,Habilitada,17.11111,775.61225
975,2023-10-11 16:15:00,UdeA Yarumal,Habilitada,17.11111,775.67998
976,2023-10-11 16:16:00,UdeA Yarumal,Habilitada,17.16667,775.67998
977,2023-10-11 16:17:00,UdeA Yarumal,Habilitada,17.16667,775.74771
978,2023-10-11 16:18:00,UdeA Yarumal,Habilitada,17.16667,775.67998
979,2023-10-11 16:19:00,UdeA Yarumal,Habilitada,17.11111,775.74771
980,2023-10-11 16:20:00,UdeA Yarumal,Habilitada,17.11111,775.71384
981,2023-10-11 16:21:00,UdeA Yarumal,Habilitada,17.16667,775.61225
982,2023-10-11 16:22:00,UdeA Yarumal,Habilitada,17.16667,775.64612
983,2023-10-11 16:23:00,UdeA Yarumal,Habilitada,17.16667,775.61225
984,2023-10-11 16:24:00,UdeA Yarumal,Habilitada,17.16667,775.61225
985,2023-10-11 16:25:00,UdeA Yarumal,Habilitada,17.11111,775.64612
986,2023-10-11 16:26:00,UdeA Yarumal,Habilitada,17.11111,775.64612
987,2023-10-11 16:27:00,UdeA Yarumal,Habilitada,17.11111,775.64612
988,2023-10-11 16:28:00,UdeA Yarumal,Habilitada,17.11111,775.64612
989,2023-10-11 16:29:00,UdeA Yarumal,Habilitada,17.05556,775.61225
990,2023-10-11 16:30:00,UdeA Yarumal,Habilitada,17.05556,775.67998
991,2023-10-11 16:31:00,UdeA Yarumal,Habilitada,17.05556,775.67998
992,2023-10-11 16:32:00,UdeA Yarumal,Habilitada,17.00000,775.67998
993,2023-10-11 16:33:00,UdeA Yarumal,Habilitada,17.00000,775.61225
994,2023-10-11 16:34:00,UdeA Yarumal,Habilitada,16.94444,775.54452
995,2023-10-11 16:35:00,UdeA Yarumal,Habilitada,16.94444,775.64612
996,2023-10-11 16:36:00,UdeA Yarumal,Habilitada,16.94444,775.64612
997,2023-10-11 16:37:00,UdeA Yarumal,Habilitada,16.94444,775.61225
998,2023-10-11 16:38:00,UdeA Yarumal,Habilitada,16.94444,775.61225
999,2023-10-11 16:39:00,UdeA Yarumal,Habilitada,16.94444,775.51066
1000,2023-10-11 16:40:00,UdeA Yarumal,Habilitada,16.94444,775.54452
1001,2023-10-11 16:41:00,UdeA Yarumal,Habilitada,16.88889,775.40907
1002,2023-10-11 16:42:00,UdeA Yarumal,Habilitada,16.94444,775.51066
1003,2023-10-11 16:43:00,UdeA Yarumal,Habilitada,16.88889,775.47680
1004,2023-10-11 16:44:00,UdeA Yarumal,Habilitada,16.88889,775.54452
1005,2023-10-11 16:45:00,UdeA Yarumal,Habilitada,16.94444,775.51066
1006,2023-10-11 16:46:00,UdeA Yarumal,Habilitada,16.94444,775.61225
1007,2023-10-11 16:47:00,UdeA Yarumal,Habilitada,16.94444,775.54452
1008,2023-10-11 16:48:00,UdeA Yarumal,Habilitada,16.94444,775.54452
1009,2023-10-11 16:49:00,UdeA Yarumal,Habilitada,16.94444,775.54452
1010,2023-10-11 16:50:00,UdeA Yarumal,Habilitada,17.00000,775.47680
1011,2023-10-11 16:51:00,UdeA Yarumal,Habilitada,17.00000,775.54452
1012,2023-10-11 16:52:00,UdeA Yarumal,Habilitada,17.00000,775.57839
1013,2023-10-11 16:53:00,UdeA Yarumal,Habilitada,17.05556,775.57839
1014,2023-10-11 16:54:00,UdeA Yarumal,Habilitada,17.05556,775.57839
1015,2023-10-11 16:55:00,UdeA Yarumal,Habilitada,17.00000,775.64612
1016,2023-10-11 16:56:00,UdeA Yarumal,Habilitada,17.11111,775.57839
1017,2023-10-11 16:57:00,UdeA Yarumal,Habilitada,17.11111,775.57839
1018,2023-10-11 16:58:00,UdeA Yarumal,Habilitada,17.11111,775.64612
1019,2023-10-11 16:59:00,UdeA Yarumal,Habilitada,17.11111,775.57839
1020,2023-10-11 17:00:00,UdeA Yarumal,Habilitada,17.16667,775.67998
1021,2023-10-11 17:01:00,UdeA Yarumal,Habilitada,17.16667,775.71384
1022,2023-10-11 17:02:00,UdeA Yarumal,Habilitada,17.16667,775.61225
1023,2023-10-11 17:03:00,UdeA Yarumal,Habilitada,17.16667,775.71384
1024,2023-10-11 17:04:00,UdeA Yarumal,Habilitada,17.22222,775.71384
1025,2023-10-11 17:05:00,UdeA Yarumal,Habilitada,17.16667,775.67998
1026,2023-10-11 17:06:00,UdeA Yarumal,Habilitada,17.16667,775.74771
1027,2023-10-11 17:07:00,UdeA Yarumal,Habilitada,17.16667,775.57839
1028,2023-10-11 17:08:00,UdeA Yarumal,Habilitada,17.16667,775.57839
1029,2023-10-11 17:09:00,UdeA Yarumal,Habilitada,17.11111,775.61225
1030,2023-10-11 17:10:00,UdeA Yarumal,Habilitada,17.11111,775.61225
1031,2023-10-11 17:11:00,UdeA Yarumal,Habilitada,17.11111,775.57839
1032,2023-10-11 17:12:00,UdeA Yarumal,Habilitada,17.11111,775.61225
1033,2023-10-11 17:13:00,UdeA Yarumal,Habilitada,17.11111,775.64612
1034,2023-10-11 17:14:00,UdeA Yarumal,Habilitada,17.11111,775.64612
1035,2023-10-11 17:15:00,UdeA Yarumal,Habilitada,17.05556,775.71384
1036,2023-10-11 17:16:00,UdeA Yarumal,Habilitada,17.05556,775.71384
1037,2023-10-11 17:17:00,UdeA Yarumal,Habilitada,17.05556,775.61225
1038,2023-10-11 17:18:00,UdeA Yarumal,Habilitada,17.05556,775.71384
1039,2023-10-11 17:19:00,UdeA Yarumal,Habilitada,17.05556,775.57839
1040,2023-10-11 17:20:00,UdeA Yarumal,Habilitada,17.05556,775.61225
1041,2023-10-11 17:21:00,UdeA Yarumal,Habilitada,17.05556,775.61225
1042,2023-10-11 17:22:00,UdeA Yarumal,Habilitada,17.11111,775.64612
1043,2023-10-11 17:23:00,UdeA Yarumal,Habilitada,17.05556,775.61225
1044,2023-10-11 17:24:00,UdeA Yarumal,Habilitada,17.05556,775.61225
1045,2023-10-11 17:25:00,UdeA Yarumal,Habilitada,17.05556,775.57839
1046,2023-10-11 17:26:00,UdeA Yarumal,Habilitada,17.05556,775.57839
1047,2023-10-11 17:27:00,UdeA Yarumal,Habilitada,17.05556,775.51066
1048,2023-10-11 17:28:00,UdeA Yarumal,Habilitada,17.05556,775.57839
1049,2023-10-11 17:29:00,UdeA Yarumal,Habilitada,17.05556,775.61225
1050,2023-10-11 17:30:00,UdeA Yarumal,Habilitada,17.00000,775.51066
1051,2023-10-11 17:31:00,UdeA Yarumal,Habilitada,17.05556,775.51066
1052,2023-10-11 17:32:00,UdeA Yarumal,Habilitada,17.00000,775.57839
1053,2023-10-11 17:33:00,UdeA Yarumal,Habilitada,17.00000,775.51066
1054,2023-10-11 17:34:00,UdeA Yarumal,Habilitada,17.00000,775.51066
1055,2023-10-11 17:35:00,UdeA Yarumal,Habilitada,17.00000,775.51066
1056,2023-10-11 17:36:00,UdeA Yarumal,Habilitada,17.00000,775.44293
1057,2023-10-11 17:37:00,UdeA Yarumal,Habilitada,17.00000,775.37520
1058,2023-10-11 17:38:00,UdeA Yarumal,Habilitada,17.00000,775.47680
1059,2023-10-11 17:39:00,UdeA Yarumal,Habilitada,16.94444,775.37520
1060,2023-10-11 17:40:00,UdeA Yarumal,Habilitada,17.00000,775.37520
1061,2023-10-11 17:41:00,UdeA Yarumal,Habilitada,16.94444,775.47680
1062,2023-10-11 17:42:00,UdeA Yarumal,Habilitada,16.94444,775.34134
1063,2023-10-11 17:43:00,UdeA Yarumal,Habilitada,16.94444,775.37520
1064,2023-10-11 17:44:00,UdeA Yarumal,Habilitada,16.94444,775.34134
1065,2023-10-11 17:45:00,UdeA Yarumal,Habilitada,16.88889,775.34134
1066,2023-10-11 17:46:00,UdeA Yarumal,Habilitada,16.88889,775.37520
1067,2023-10-11 17:47:00,UdeA Yarumal,Habilitada,16.88889,775.47680
