,fecha,nombre_completo,estado,temperatura,humedad_relativa,precipitacion
324,2023-10-05 05:24:00,UdeA Caucasia,Habilitada,24.11111,94,0.00000
325,2023-10-05 05:25:00,UdeA Caucasia,Habilitada,24.16667,94,0.00000
326,2023-10-05 05:26:00,UdeA Caucasia,Habilitada,24.16667,94,0.00000
327,2023-10-05 05:27:00,UdeA Caucasia,Habilitada,24.16667,94,0.00000
328,2023-10-05 05:28:00,UdeA Caucasia,Habilitada,24.16667,94,0.00000
329,2023-10-05 05:29:00,UdeA Caucasia,Habilitada,24.11111,94,0.00000
330,2023-10-05 05:30:00,UdeA Caucasia,Habilitada,24.11111,93,0.00000
331,2023-10-05 05:31:00,UdeA Caucasia,Habilitada,24.11111,93,0.00000
332,2023-10-05 05:32:00,UdeA Caucasia,Habilitada,24.11111,93,0.00000
333,2023-10-05 05:33:00,UdeA Caucasia,Habilitada,24.11111,93,0.00000
334,2023-10-05 05:34:00,UdeA Caucasia,Habilitada,24.11111,93,0.00000
335,2023-10-05 05:35:00,UdeA Caucasia,Habilitada,24.11111,93,0.00000
336,2023-10-05 05:36:00,UdeA Caucasia,Habilitada,24.11111,93,0.00000
337,2023-10-05 05:37:00,UdeA Caucasia,Habilitada,24.11111,93,0.00000
338,2023-10-05 05:38:00,UdeA Caucasia,Habilitada,24.11111,93,0.00000
339,2023-10-05 05:39:00,UdeA Caucasia,Habilitada,24.11111,93,0.00000
340,2023-10-05 05:40:00,UdeA Caucasia,Habilitada,24.05556,93,0.00000
341,2023-10-05 05:41:00,UdeA Caucasia,Habilitada,24.05556,93,0.00000
342,2023-10-05 05:42:00,UdeA Caucasia,Habilitada,24.05556,93,0.00000
343,2023-10-05 05:43:00,UdeA Caucasia,Habilitada,24.05556,93,0.00000
344,2023-10-05 05:44:01,UdeA Caucasia,Habilitada,24.05556,93,0.00000
345,2023-10-05 05:45:01,UdeA Caucasia,Habilitada,24.05556,93,0.00000
346,2023-10-05 05:46:01,UdeA Caucasia,Habilitada,24.05556,93,0.00000
347,2023-10-05 05:47:00,UdeA Caucasia,Habilitada,24.11111,94,0.00000
348,2023-10-05 05:48:00,UdeA Caucasia,Habilitada,24.05556,94,0.00000
349,2023-10-05 05:49:00,UdeA Caucasia,Habilitada,24.11111,94,0.00000
350,2023-10-05 05:50:00,UdeA Caucasia,Habilitada,24.11111,94,0.00000
351,2023-10-05 05:51:00,UdeA Caucasia,Habilitada,24.05556,94,0.00000
352,2023-10-05 05:52:00,UdeA Caucasia,Habilitada,24.05556,94,0.00000
353,2023-10-05 05:53:00,UdeA Caucasia,Habilitada,24.11111,94,0.00000
354,2023-10-05 05:54:00,UdeA Caucasia,Habilitada,24.11111,94,0.00000
355,2023-10-05 05:55:00,UdeA Caucasia,Habilitada,24.11111,94,0.00000
356,2023-10-05 05:56:00,UdeA Caucasia,Habilitada,24.11111,94,0.00000
357,2023-10-05 05:57:00,UdeA Caucasia,Habilitada,24.16667,94,0.00000
358,2023-10-05 05:58:00,UdeA Caucasia,Habilitada,24.11111,94,0.00000
359,2023-10-05 05:59:00,UdeA Caucasia,Habilitada,24.11111,94,0.00000
360,2023-10-05 06:00:00,UdeA Caucasia,Habilitada,24.16667,94,0.00000
361,2023-10-05 06:01:00,UdeA Caucasia,Habilitada,24.16667,95,0.00000
362,2023-10-05 06:02:01,UdeA Caucasia,Habilitada,24.16667,95,0.00000
363,2023-10-05 06:03:00,UdeA Caucasia,Habilitada,24.16667,95,0.00000
364,2023-10-05 06:04:00,UdeA Caucasia,Habilitada,24.16667,95,0.00000
365,2023-10-05 06:05:00,UdeA Caucasia,Habilitada,24.16667,95,0.00000
366,2023-10-05 06:06:00,UdeA Caucasia,Habilitada,24.16667,95,0.00000
367,2023-10-05 06:07:01,UdeA Caucasia,Habilitada,24.16667,95,0.00000
368,2023-10-05 06:08:01,UdeA Caucasia,Habilitada,24.22222,95,0.00000
369,2023-10-05 06:09:00,UdeA Caucasia,Habilitada,24.16667,95,0.00000
370,2023-10-05 06:10:00,UdeA Caucasia,Habilitada,24.16667,95,0.00000
371,2023-10-05 06:11:00,UdeA Caucasia,Habilitada,24.16667,95,0.00000
372,2023-10-05 06:12:00,UdeA Caucasia,Habilitada,24.16667,95,0.00000
373,2023-10-05 06:13:00,UdeA Caucasia,Habilitada,24.16667,95,0.00000
374,2023-10-05 06:14:00,UdeA Caucasia,Habilitada,24.16667,95,0.00000
375,2023-10-05 06:15:00,UdeA Caucasia,Habilitada,24.16667,95,0.00000
376,2023-10-05 06:16:00,UdeA Caucasia,Habilitada,24.22222,95,0.00000
377,2023-10-05 06:17:00,UdeA Caucasia,Habilitada,24.22222,95,0.00000
378,2023-10-05 06:18:00,UdeA Caucasia,Habilitada,24.22222,95,0.00000
379,2023-10-05 06:19:00,UdeA Caucasia,Habilitada,24.27778,95,0.00000
380,2023-10-05 06:20:00,UdeA Caucasia,Habilitada,24.27778,95,0.00000
381,2023-10-05 06:21:00,UdeA Caucasia,Habilitada,24.22222,95,0.00000
382,2023-10-05 06:22:00,UdeA Caucasia,Habilitada,24.22222,95,0.00000
383,2023-10-05 06:23:00,UdeA Caucasia,Habilitada,24.27778,95,0.00000
384,2023-10-05 06:24:00,UdeA Caucasia,Habilitada,24.27778,95,0.00000
385,2023-10-05 06:25:00,UdeA Caucasia,Habilitada,24.22222,95,0.00000
386,2023-10-05 06:26:00,UdeA Caucasia,Habilitada,24.27778,95,0.00000
387,2023-10-05 06:27:00,UdeA Caucasia,Habilitada,24.27778,95,0.00000
388,2023-10-05 06:28:00,UdeA Caucasia,Habilitada,24.27778,95,0.00000
389,2023-10-05 06:29:00,UdeA Caucasia,Habilitada,24.27778,95,0.00000
390,2023-10-05 06:30:00,UdeA Caucasia,Habilitada,24.27778,95,0.00000
391,2023-10-05 06:31:00,UdeA Caucasia,Habilitada,24.33333,95,0.00000
392,2023-10-05 06:32:00,UdeA Caucasia,Habilitada,24.27778,95,0.00000
393,2023-10-05 06:33:00,UdeA Caucasia,Habilitada,24.33333,95,0.00000
394,2023-10-05 06:34:00,UdeA Caucasia,Habilitada,24.33333,95,0.00000
395,2023-10-05 06:35:00,UdeA Caucasia,Habilitada,24.33333,96,0.00000
396,2023-10-05 06:36:00,UdeA Caucasia,Habilitada,24.38889,96,0.00000
397,2023-10-05 06:37:00,UdeA Caucasia,Habilitada,24.38889,96,0.00000
398,2023-10-05 06:38:00,UdeA Caucasia,Habilitada,24.38889,95,0.00000
399,2023-10-05 06:39:00,UdeA Caucasia,Habilitada,24.44444,96,0.00000
400,2023-10-05 06:40:00,UdeA Caucasia,Habilitada,24.44444,95,0.00000
401,2023-10-05 06:41:00,UdeA Caucasia,Habilitada,24.44444,95,0.00000
402,2023-10-05 06:42:00,UdeA Caucasia,Habilitada,24.50000,95,0.00000
403,2023-10-05 06:43:00,UdeA Caucasia,Habilitada,24.44444,95,0.00000
404,2023-10-05 06:44:00,UdeA Caucasia,Habilitada,24.44444,95,0.00000
405,2023-10-05 06:45:00,UdeA Caucasia,Habilitada,24.44444,95,0.00000
406,2023-10-05 06:46:01,UdeA Caucasia,Habilitada,24.50000,95,0.00000
407,2023-10-05 06:47:01,UdeA Caucasia,Habilitada,24.50000,96,0.00000
408,2023-10-05 06:48:01,UdeA Caucasia,Habilitada,24.55556,96,0.00000
409,2023-10-05 06:49:00,UdeA Caucasia,Habilitada,24.55556,96,0.00000
410,2023-10-05 06:50:00,UdeA Caucasia,Habilitada,24.55556,96,0.00000
411,2023-10-05 06:51:00,UdeA Caucasia,Habilitada,24.61111,96,0.00000
412,2023-10-05 06:52:00,UdeA Caucasia,Habilitada,24.61111,95,0.00000
413,2023-10-05 06:53:00,UdeA Caucasia,Habilitada,24.61111,95,0.00000
414,2023-10-05 06:54:00,UdeA Caucasia,Habilitada,24.61111,96,0.00000
415,2023-10-05 06:55:00,UdeA Caucasia,Habilitada,24.66667,96,0.00000
416,2023-10-05 06:56:00,UdeA Caucasia,Habilitada,24.61111,96,0.00000
417,2023-10-05 06:57:00,UdeA Caucasia,Habilitada,24.66667,96,0.00000
418,2023-10-05 06:58:00,UdeA Caucasia,Habilitada,24.72222,96,0.00000
419,2023-10-05 06:59:00,UdeA Caucasia,Habilitada,24.72222,96,0.00000
420,2023-10-05 07:00:00,UdeA Caucasia,Habilitada,24.77778,96,0.00000
421,2023-10-05 07:01:00,UdeA Caucasia,Habilitada,24.77778,96,0.00000
422,2023-10-05 07:02:01,UdeA Caucasia,Habilitada,24.77778,96,0.00000
423,2023-10-05 07:03:00,UdeA Caucasia,Habilitada,24.83333,96,0.00000
424,2023-10-05 07:04:00,UdeA Caucasia,Habilitada,24.83333,96,0.00000
425,2023-10-05 07:05:00,UdeA Caucasia,Habilitada,24.88889,96,0.00000
426,2023-10-05 07:06:01,UdeA Caucasia,Habilitada,24.88889,96,0.00000
427,2023-10-05 07:07:00,UdeA Caucasia,Habilitada,24.94444,96,0.00000
428,2023-10-05 07:08:00,UdeA Caucasia,Habilitada,25.00000,96,0.00000
429,2023-10-05 07:09:00,UdeA Caucasia,Habilitada,25.00000,96,0.00000
430,2023-10-05 07:10:00,UdeA Caucasia,Habilitada,25.05556,96,0.00000
431,2023-10-05 07:11:00,UdeA Caucasia,Habilitada,25.11111,96,0.00000
432,2023-10-05 07:12:00,UdeA Caucasia,Habilitada,25.11111,96,0.00000
433,2023-10-05 07:13:00,UdeA Caucasia,Habilitada,25.16667,96,0.00000
434,2023-10-05 07:14:00,UdeA Caucasia,Habilitada,25.16667,96,0.00000
435,2023-10-05 07:15:00,UdeA Caucasia,Habilitada,25.16667,96,0.00000
436,2023-10-05 07:16:00,UdeA Caucasia,Habilitada,25.22222,96,0.00000
437,2023-10-05 07:17:00,UdeA Caucasia,Habilitada,25.22222,96,0.00000
438,2023-10-05 07:18:00,UdeA Caucasia,Habilitada,25.27778,96,0.00000
439,2023-10-05 07:19:00,UdeA Caucasia,Habilitada,25.27778,96,0.00000
440,2023-10-05 07:20:00,UdeA Caucasia,Habilitada,25.33333,96,0.00000
441,2023-10-05 07:21:00,UdeA Caucasia,Habilitada,25.33333,96,0.00000
442,2023-10-05 07:22:00,UdeA Caucasia,Habilitada,25.38889,96,0.00000
443,2023-10-05 07:23:00,UdeA Caucasia,Habilitada,25.44444,96,0.00000
444,2023-10-05 07:24:00,UdeA Caucasia,Habilitada,25.44444,96,0.00000
445,2023-10-05 07:25:00,UdeA Caucasia,Habilitada,25.44444,95,0.00000
446,2023-10-05 07:26:00,UdeA Caucasia,Habilitada,25.44444,96,0.00000
447,2023-10-05 07:27:00,UdeA Caucasia,Habilitada,25.55556,96,0.00000
448,2023-10-05 07:28:00,UdeA Caucasia,Habilitada,25.55556,95,0.00000
449,2023-10-05 07:29:00,UdeA Caucasia,Habilitada,25.55556,95,0.00000
450,2023-10-05 07:30:00,UdeA Caucasia,Habilitada,25.61111,95,0.00000
451,2023-10-05 07:31:00,UdeA Caucasia,Habilitada,25.61111,95,0.00000
452,2023-10-05 07:32:00,UdeA Caucasia,Habilitada,25.61111,95,0.00000
453,2023-10-05 07:33:00,UdeA Caucasia,Habilitada,25.61111,95,0.00000
454,2023-10-05 07:34:00,UdeA Caucasia,Habilitada,25.66667,95,0.00000
455,2023-10-05 07:35:00,UdeA Caucasia,Habilitada,25.66667,95,0.00000
456,2023-10-05 07:36:00,UdeA Caucasia,Habilitada,25.72222,95,0.00000
457,2023-10-05 07:37:00,UdeA Caucasia,Habilitada,25.72222,95,0.00000
458,2023-10-05 07:38:00,UdeA Caucasia,Habilitada,25.72222,95,0.00000
459,2023-10-05 07:39:00,UdeA Caucasia,Habilitada,25.72222,94,0.00000
460,2023-10-05 07:40:00,UdeA Caucasia,Habilitada,25.72222,94,0.00000
461,2023-10-05 07:41:00,UdeA Caucasia,Habilitada,25.72222,95,0.00000
462,2023-10-05 07:42:00,UdeA Caucasia,Habilitada,25.77778,95,0.00000
463,2023-10-05 07:43:00,UdeA Caucasia,Habilitada,25.77778,95,0.00000
464,2023-10-05 07:44:00,UdeA Caucasia,Habilitada,25.77778,95,0.00000
465,2023-10-05 07:45:01,UdeA Caucasia,Habilitada,25.83333,95,0.00000
466,2023-10-05 07:46:01,UdeA Caucasia,Habilitada,25.83333,95,0.00000
467,2023-10-05 07:47:00,UdeA Caucasia,Habilitada,25.88889,94,0.00000
468,2023-10-05 07:48:00,UdeA Caucasia,Habilitada,25.88889,94,0.00000
469,2023-10-05 07:49:00,UdeA Caucasia,Habilitada,25.88889,94,0.00000
470,2023-10-05 07:50:00,UdeA Caucasia,Habilitada,25.94444,94,0.00000
471,2023-10-05 07:51:00,UdeA Caucasia,Habilitada,26.00000,94,0.00000
472,2023-10-05 07:52:00,UdeA Caucasia,Habilitada,26.00000,94,0.00000
473,2023-10-05 07:53:00,UdeA Caucasia,Habilitada,26.00000,94,0.00000
474,2023-10-05 07:54:00,UdeA Caucasia,Habilitada,26.00000,94,0.00000
475,2023-10-05 07:55:00,UdeA Caucasia,Habilitada,25.94444,94,0.00000
476,2023-10-05 07:56:00,UdeA Caucasia,Habilitada,26.00000,94,0.00000
477,2023-10-05 07:57:00,UdeA Caucasia,Habilitada,26.00000,94,0.00000
478,2023-10-05 07:58:00,UdeA Caucasia,Habilitada,26.00000,94,0.00000
479,2023-10-05 07:59:00,UdeA Caucasia,Habilitada,26.05556,94,0.00000
480,2023-10-05 08:00:00,UdeA Caucasia,Habilitada,26.05556,94,0.00000
481,2023-10-05 08:01:00,UdeA Caucasia,Habilitada,26.11111,94,0.00000
482,2023-10-05 08:02:01,UdeA Caucasia,Habilitada,26.11111,94,0.00000
483,2023-10-05 08:03:00,UdeA Caucasia,Habilitada,26.16667,94,0.00000
484,2023-10-05 08:04:00,UdeA Caucasia,Habilitada,26.16667,94,0.00000
485,2023-10-05 08:05:00,UdeA Caucasia,Habilitada,26.22222,94,0.00000
486,2023-10-05 08:06:00,UdeA Caucasia,Habilitada,26.22222,94,0.00000
487,2023-10-05 08:07:00,UdeA Caucasia,Habilitada,26.22222,94,0.00000
488,2023-10-05 08:08:00,UdeA Caucasia,Habilitada,26.27778,93,0.00000
489,2023-10-05 08:09:00,UdeA Caucasia,Habilitada,26.33333,93,0.00000
490,2023-10-05 08:10:00,UdeA Caucasia,Habilitada,26.33333,93,0.00000
491,2023-10-05 08:11:00,UdeA Caucasia,Habilitada,26.44444,93,0.00000
492,2023-10-05 08:12:00,UdeA Caucasia,Habilitada,26.44444,93,0.00000
493,2023-10-05 08:13:00,UdeA Caucasia,Habilitada,26.50000,93,0.00000
494,2023-10-05 08:14:00,UdeA Caucasia,Habilitada,26.50000,92,0.00000
495,2023-10-05 08:15:00,UdeA Caucasia,Habilitada,26.55556,91,0.00000
496,2023-10-05 08:16:00,UdeA Caucasia,Habilitada,26.61111,91,0.00000
497,2023-10-05 08:17:00,UdeA Caucasia,Habilitada,26.72222,92,0.00000
498,2023-10-05 08:18:00,UdeA Caucasia,Habilitada,26.72222,92,0.00000
499,2023-10-05 08:19:00,UdeA Caucasia,Habilitada,26.77778,92,0.00000
500,2023-10-05 08:20:00,UdeA Caucasia,Habilitada,26.83333,91,0.00000
501,2023-10-05 08:21:00,UdeA Caucasia,Habilitada,26.88889,91,0.00000
502,2023-10-05 08:22:00,UdeA Caucasia,Habilitada,26.88889,91,0.00000
503,2023-10-05 08:23:00,UdeA Caucasia,Habilitada,26.94444,91,0.00000
504,2023-10-05 08:24:00,UdeA Caucasia,Habilitada,27.00000,91,0.00000
505,2023-10-05 08:25:00,UdeA Caucasia,Habilitada,27.00000,91,0.00000
506,2023-10-05 08:26:00,UdeA Caucasia,Habilitada,27.05556,91,0.00000
507,2023-10-05 08:27:00,UdeA Caucasia,Habilitada,27.11111,90,0.00000
508,2023-10-05 08:28:00,UdeA Caucasia,Habilitada,27.11111,90,0.00000
509,2023-10-05 08:29:00,UdeA Caucasia,Habilitada,27.16667,90,0.00000
510,2023-10-05 08:30:00,UdeA Caucasia,Habilitada,27.16667,90,0.00000
511,2023-10-05 08:31:00,UdeA Caucasia,Habilitada,27.22222,90,0.00000
512,2023-10-05 08:32:00,UdeA Caucasia,Habilitada,27.22222,90,0.00000
513,2023-10-05 08:33:00,UdeA Caucasia,Habilitada,27.27778,90,0.00000
514,2023-10-05 08:34:00,UdeA Caucasia,Habilitada,27.33333,90,0.00000
515,2023-10-05 08:35:00,UdeA Caucasia,Habilitada,27.38889,90,0.00000
516,2023-10-05 08:36:00,UdeA Caucasia,Habilitada,27.38889,89,0.00000
517,2023-10-05 08:37:00,UdeA Caucasia,Habilitada,27.44444,89,0.00000
518,2023-10-05 08:38:00,UdeA Caucasia,Habilitada,27.50000,89,0.00000
519,2023-10-05 08:39:00,UdeA Caucasia,Habilitada,27.55556,89,0.00000
520,2023-10-05 08:40:00,UdeA Caucasia,Habilitada,27.61111,89,0.00000
521,2023-10-05 08:41:00,UdeA Caucasia,Habilitada,27.72222,89,0.00000
522,2023-10-05 08:42:00,UdeA Caucasia,Habilitada,27.77778,89,0.00000
523,2023-10-05 08:43:01,UdeA Caucasia,Habilitada,27.88889,89,0.00000
524,2023-10-05 08:44:01,UdeA Caucasia,Habilitada,28.05556,88,0.00000
525,2023-10-05 08:45:01,UdeA Caucasia,Habilitada,28.11111,87,0.00000
526,2023-10-05 08:46:00,UdeA Caucasia,Habilitada,28.16667,87,0.00000
527,2023-10-05 08:47:00,UdeA Caucasia,Habilitada,28.22222,87,0.00000
528,2023-10-05 08:48:00,UdeA Caucasia,Habilitada,28.22222,86,0.00000
529,2023-10-05 08:49:00,UdeA Caucasia,Habilitada,28.22222,87,0.00000
530,2023-10-05 08:50:00,UdeA Caucasia,Habilitada,28.16667,86,0.00000
531,2023-10-05 08:51:03,UdeA Caucasia,Habilitada,28.16667,87,0.00000
532,2023-10-05 08:52:00,UdeA Caucasia,Habilitada,28.11111,86,0.00000
533,2023-10-05 08:53:03,UdeA Caucasia,Habilitada,28.05556,86,0.00000
534,2023-10-05 08:54:00,UdeA Caucasia,Habilitada,28.00000,86,0.00000
535,2023-10-05 08:55:00,UdeA Caucasia,Habilitada,28.00000,87,0.00000
536,2023-10-05 08:56:00,UdeA Caucasia,Habilitada,27.94444,87,0.00000
537,2023-10-05 08:57:00,UdeA Caucasia,Habilitada,27.94444,87,0.00000
538,2023-10-05 08:58:00,UdeA Caucasia,Habilitada,28.00000,87,0.00000
539,2023-10-05 08:59:00,UdeA Caucasia,Habilitada,27.94444,87,0.00000
540,2023-10-05 09:00:00,UdeA Caucasia,Habilitada,28.00000,87,0.00000
541,2023-10-05 09:01:00,UdeA Caucasia,Habilitada,28.00000,87,0.00000
542,2023-10-05 09:02:00,UdeA Caucasia,Habilitada,28.05556,87,0.00000
543,2023-10-05 09:03:00,UdeA Caucasia,Habilitada,28.05556,87,0.00000
544,2023-10-05 09:04:00,UdeA Caucasia,Habilitada,28.05556,87,0.00000
545,2023-10-05 09:05:00,UdeA Caucasia,Habilitada,28.05556,87,0.00000
546,2023-10-05 09:06:01,UdeA Caucasia,Habilitada,28.05556,87,0.00000
547,2023-10-05 09:07:01,UdeA Caucasia,Habilitada,28.05556,88,0.00000
548,2023-10-05 09:08:01,UdeA Caucasia,Habilitada,28.11111,87,0.00000
549,2023-10-05 09:09:01,UdeA Caucasia,Habilitada,28.11111,87,0.00000
550,2023-10-05 09:10:00,UdeA Caucasia,Habilitada,28.16667,87,0.00000
551,2023-10-05 09:11:00,UdeA Caucasia,Habilitada,28.22222,87,0.00000
552,2023-10-05 09:12:00,UdeA Caucasia,Habilitada,28.33333,87,0.00000
553,2023-10-05 09:13:00,UdeA Caucasia,Habilitada,28.44444,87,0.00000
554,2023-10-05 09:14:00,UdeA Caucasia,Habilitada,28.50000,86,0.00000
555,2023-10-05 09:15:00,UdeA Caucasia,Habilitada,28.66667,87,0.00000
556,2023-10-05 09:16:00,UdeA Caucasia,Habilitada,28.83333,86,0.00000
557,2023-10-05 09:17:00,UdeA Caucasia,Habilitada,28.94444,85,0.00000
558,2023-10-05 09:18:00,UdeA Caucasia,Habilitada,29.05556,85,0.00000
559,2023-10-05 09:19:00,UdeA Caucasia,Habilitada,29.11111,83,0.00000
560,2023-10-05 09:20:00,UdeA Caucasia,Habilitada,29.16667,84,0.00000
561,2023-10-05 09:21:00,UdeA Caucasia,Habilitada,29.22222,83,0.00000
562,2023-10-05 09:22:00,UdeA Caucasia,Habilitada,29.27778,82,0.00000
563,2023-10-05 09:23:00,UdeA Caucasia,Habilitada,29.33333,82,0.00000
564,2023-10-05 09:24:00,UdeA Caucasia,Habilitada,29.44444,83,0.00000
565,2023-10-05 09:25:00,UdeA Caucasia,Habilitada,29.50000,82,0.00000
566,2023-10-05 09:26:00,UdeA Caucasia,Habilitada,29.55556,82,0.00000
567,2023-10-05 09:27:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
568,2023-10-05 09:28:00,UdeA Caucasia,Habilitada,29.72222,82,0.00000
569,2023-10-05 09:29:00,UdeA Caucasia,Habilitada,29.83333,83,0.00000
570,2023-10-05 09:30:00,UdeA Caucasia,Habilitada,29.88889,81,0.00000
571,2023-10-05 09:31:00,UdeA Caucasia,Habilitada,29.94444,80,0.00000
572,2023-10-05 09:32:07,UdeA Caucasia,Habilitada,29.94444,80,0.00000
573,2023-10-05 09:33:00,UdeA Caucasia,Habilitada,29.88889,80,0.00000
574,2023-10-05 09:34:00,UdeA Caucasia,Habilitada,29.88889,80,0.00000
575,2023-10-05 09:35:00,UdeA Caucasia,Habilitada,29.88889,80,0.00000
576,2023-10-05 09:36:00,UdeA Caucasia,Habilitada,29.83333,80,0.00000
577,2023-10-05 09:37:00,UdeA Caucasia,Habilitada,29.83333,80,0.00000
578,2023-10-05 09:38:00,UdeA Caucasia,Habilitada,29.77778,80,0.00000
579,2023-10-05 09:39:00,UdeA Caucasia,Habilitada,29.83333,81,0.00000
580,2023-10-05 09:40:00,UdeA Caucasia,Habilitada,29.83333,79,0.00000
581,2023-10-05 09:41:00,UdeA Caucasia,Habilitada,29.83333,80,0.00000
582,2023-10-05 09:42:00,UdeA Caucasia,Habilitada,29.83333,80,0.00000
583,2023-10-05 09:43:00,UdeA Caucasia,Habilitada,29.77778,79,0.00000
584,2023-10-05 09:44:00,UdeA Caucasia,Habilitada,29.72222,80,0.00000
585,2023-10-05 09:45:01,UdeA Caucasia,Habilitada,29.72222,79,0.00000
586,2023-10-05 09:46:01,UdeA Caucasia,Habilitada,29.66667,80,0.00000
587,2023-10-05 09:47:01,UdeA Caucasia,Habilitada,29.66667,80,0.00000
588,2023-10-05 09:48:01,UdeA Caucasia,Habilitada,29.61111,80,0.00000
589,2023-10-05 09:49:00,UdeA Caucasia,Habilitada,29.61111,80,0.00000
590,2023-10-05 09:50:00,UdeA Caucasia,Habilitada,29.66667,80,0.00000
591,2023-10-05 09:51:00,UdeA Caucasia,Habilitada,29.66667,80,0.00000
592,2023-10-05 09:52:00,UdeA Caucasia,Habilitada,29.66667,80,0.00000
593,2023-10-05 09:53:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
594,2023-10-05 09:54:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
595,2023-10-05 09:55:00,UdeA Caucasia,Habilitada,29.61111,81,0.00000
596,2023-10-05 09:56:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
597,2023-10-05 09:57:00,UdeA Caucasia,Habilitada,29.66667,82,0.00000
598,2023-10-05 09:58:00,UdeA Caucasia,Habilitada,29.66667,82,0.00000
599,2023-10-05 09:59:00,UdeA Caucasia,Habilitada,29.66667,82,0.00000
600,2023-10-05 10:00:00,UdeA Caucasia,Habilitada,29.66667,82,0.00000
601,2023-10-05 10:01:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
602,2023-10-05 10:02:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
603,2023-10-05 10:03:00,UdeA Caucasia,Habilitada,29.66667,82,0.00000
604,2023-10-05 10:04:01,UdeA Caucasia,Habilitada,29.61111,81,0.00000
605,2023-10-05 10:05:00,UdeA Caucasia,Habilitada,29.55556,82,0.00000
606,2023-10-05 10:06:01,UdeA Caucasia,Habilitada,29.50000,82,0.00000
607,2023-10-05 10:07:01,UdeA Caucasia,Habilitada,29.38889,82,0.00000
608,2023-10-05 10:08:00,UdeA Caucasia,Habilitada,29.33333,82,0.00000
609,2023-10-05 10:09:00,UdeA Caucasia,Habilitada,29.33333,82,0.00000
610,2023-10-05 10:10:00,UdeA Caucasia,Habilitada,29.33333,82,0.00000
611,2023-10-05 10:11:00,UdeA Caucasia,Habilitada,29.27778,82,0.00000
612,2023-10-05 10:12:00,UdeA Caucasia,Habilitada,29.27778,83,0.00000
613,2023-10-05 10:13:00,UdeA Caucasia,Habilitada,29.27778,82,0.00000
614,2023-10-05 10:14:00,UdeA Caucasia,Habilitada,29.33333,82,0.00000
615,2023-10-05 10:15:00,UdeA Caucasia,Habilitada,29.33333,81,0.00000
616,2023-10-05 10:16:00,UdeA Caucasia,Habilitada,29.44444,81,0.00000
617,2023-10-05 10:17:00,UdeA Caucasia,Habilitada,29.50000,82,0.00000
618,2023-10-05 10:18:00,UdeA Caucasia,Habilitada,29.55556,81,0.00000
619,2023-10-05 10:19:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
620,2023-10-05 10:20:00,UdeA Caucasia,Habilitada,29.72222,81,0.00000
621,2023-10-05 10:21:00,UdeA Caucasia,Habilitada,29.88889,80,0.00000
622,2023-10-05 10:22:00,UdeA Caucasia,Habilitada,29.94444,80,0.00000
623,2023-10-05 10:23:00,UdeA Caucasia,Habilitada,30.00000,79,0.00000
624,2023-10-05 10:24:00,UdeA Caucasia,Habilitada,30.05556,79,0.00000
625,2023-10-05 10:25:00,UdeA Caucasia,Habilitada,30.05556,78,0.00000
626,2023-10-05 10:26:00,UdeA Caucasia,Habilitada,30.05556,78,0.00000
627,2023-10-05 10:27:00,UdeA Caucasia,Habilitada,30.05556,78,0.00000
628,2023-10-05 10:28:00,UdeA Caucasia,Habilitada,30.11111,78,0.00000
629,2023-10-05 10:29:00,UdeA Caucasia,Habilitada,30.11111,78,0.00000
630,2023-10-05 10:30:00,UdeA Caucasia,Habilitada,30.16667,77,0.00000
631,2023-10-05 10:31:00,UdeA Caucasia,Habilitada,30.22222,78,0.00000
632,2023-10-05 10:32:00,UdeA Caucasia,Habilitada,30.27778,78,0.00000
633,2023-10-05 10:33:00,UdeA Caucasia,Habilitada,30.38889,78,0.00000
634,2023-10-05 10:34:00,UdeA Caucasia,Habilitada,30.44444,77,0.00000
635,2023-10-05 10:35:00,UdeA Caucasia,Habilitada,30.55556,77,0.00000
636,2023-10-05 10:36:00,UdeA Caucasia,Habilitada,30.61111,78,0.00000
637,2023-10-05 10:37:00,UdeA Caucasia,Habilitada,30.72222,78,0.00000
638,2023-10-05 10:38:00,UdeA Caucasia,Habilitada,30.83333,77,0.00000
639,2023-10-05 10:39:00,UdeA Caucasia,Habilitada,30.94444,78,0.00000
640,2023-10-05 10:40:00,UdeA Caucasia,Habilitada,31.00000,75,0.00000
641,2023-10-05 10:41:00,UdeA Caucasia,Habilitada,31.05556,76,0.00000
642,2023-10-05 10:42:00,UdeA Caucasia,Habilitada,31.05556,75,0.00000
643,2023-10-05 10:43:00,UdeA Caucasia,Habilitada,31.05556,75,0.00000
644,2023-10-05 10:44:01,UdeA Caucasia,Habilitada,31.00000,76,0.00000
645,2023-10-05 10:45:01,UdeA Caucasia,Habilitada,31.05556,76,0.00000
646,2023-10-05 10:46:01,UdeA Caucasia,Habilitada,31.11111,75,0.00000
647,2023-10-05 10:47:01,UdeA Caucasia,Habilitada,31.16667,76,0.00000
