,fecha,nombre_completo,estado,temperatura
387,2023-10-05 06:27:00,UdeA Caucasia,Habilitada,24.27778
388,2023-10-05 06:28:00,UdeA Caucasia,Habilitada,24.27778
389,2023-10-05 06:29:00,UdeA Caucasia,Habilitada,24.27778
390,2023-10-05 06:30:00,UdeA Caucasia,Habilitada,24.27778
391,2023-10-05 06:31:00,UdeA Caucasia,Habilitada,24.33333
392,2023-10-05 06:32:00,UdeA Caucasia,Habilitada,24.27778
393,2023-10-05 06:33:00,UdeA Caucasia,Habilitada,24.33333
394,2023-10-05 06:34:00,UdeA Caucasia,Habilitada,24.33333
395,2023-10-05 06:35:00,UdeA Caucasia,Habilitada,24.33333
396,2023-10-05 06:36:00,UdeA Caucasia,Habilitada,24.38889
397,2023-10-05 06:37:00,UdeA Caucasia,Habilitada,24.38889
398,2023-10-05 06:38:00,UdeA Caucasia,Habilitada,24.38889
399,2023-10-05 06:39:00,UdeA Caucasia,Habilitada,24.44444
400,2023-10-05 06:40:00,UdeA Caucasia,Habilitada,24.44444
401,2023-10-05 06:41:00,UdeA Caucasia,Habilitada,24.44444
402,2023-10-05 06:42:00,UdeA Caucasia,Habilitada,24.50000
403,2023-10-05 06:43:00,UdeA Caucasia,Habilitada,24.44444
404,2023-10-05 06:44:00,UdeA Caucasia,Habilitada,24.44444
405,2023-10-05 06:45:00,UdeA Caucasia,Habilitada,24.44444
406,2023-10-05 06:46:01,UdeA Caucasia,Habilitada,24.50000
407,2023-10-05 06:47:01,UdeA Caucasia,Habilitada,24.50000
408,2023-10-05 06:48:01,UdeA Caucasia,Habilitada,24.55556
409,2023-10-05 06:49:00,UdeA Caucasia,Habilitada,24.55556
410,2023-10-05 06:50:00,UdeA Caucasia,Habilitada,24.55556
411,2023-10-05 06:51:00,UdeA Caucasia,Habilitada,24.61111
412,2023-10-05 06:52:00,UdeA Caucasia,Habilitada,24.61111
413,2023-10-05 06:53:00,UdeA Caucasia,Habilitada,24.61111
414,2023-10-05 06:54:00,UdeA Caucasia,Habilitada,24.61111
415,2023-10-05 06:55:00,UdeA Caucasia,Habilitada,24.66667
416,2023-10-05 06:56:00,UdeA Caucasia,Habilitada,24.61111
417,2023-10-05 06:57:00,UdeA Caucasia,Habilitada,24.66667
418,2023-10-05 06:58:00,UdeA Caucasia,Habilitada,24.72222
419,2023-10-05 06:59:00,UdeA Caucasia,Habilitada,24.72222
420,2023-10-05 07:00:00,UdeA Caucasia,Habilitada,24.77778
421,2023-10-05 07:01:00,UdeA Caucasia,Habilitada,24.77778
422,2023-10-05 07:02:01,UdeA Caucasia,Habilitada,24.77778
423,2023-10-05 07:03:00,UdeA Caucasia,Habilitada,24.83333
424,2023-10-05 07:04:00,UdeA Caucasia,Habilitada,24.83333
425,2023-10-05 07:05:00,UdeA Caucasia,Habilitada,24.88889
426,2023-10-05 07:06:01,UdeA Caucasia,Habilitada,24.88889
427,2023-10-05 07:07:00,UdeA Caucasia,Habilitada,24.94444
428,2023-10-05 07:08:00,UdeA Caucasia,Habilitada,25.00000
429,2023-10-05 07:09:00,UdeA Caucasia,Habilitada,25.00000
430,2023-10-05 07:10:00,UdeA Caucasia,Habilitada,25.05556
431,2023-10-05 07:11:00,UdeA Caucasia,Habilitada,25.11111
432,2023-10-05 07:12:00,UdeA Caucasia,Habilitada,25.11111
433,2023-10-05 07:13:00,UdeA Caucasia,Habilitada,25.16667
434,2023-10-05 07:14:00,UdeA Caucasia,Habilitada,25.16667
435,2023-10-05 07:15:00,UdeA Caucasia,Habilitada,25.16667
436,2023-10-05 07:16:00,UdeA Caucasia,Habilitada,25.22222
437,2023-10-05 07:17:00,UdeA Caucasia,Habilitada,25.22222
438,2023-10-05 07:18:00,UdeA Caucasia,Habilitada,25.27778
439,2023-10-05 07:19:00,UdeA Caucasia,Habilitada,25.27778
440,2023-10-05 07:20:00,UdeA Caucasia,Habilitada,25.33333
441,2023-10-05 07:21:00,UdeA Caucasia,Habilitada,25.33333
442,2023-10-05 07:22:00,UdeA Caucasia,Habilitada,25.38889
443,2023-10-05 07:23:00,UdeA Caucasia,Habilitada,25.44444
444,2023-10-05 07:24:00,UdeA Caucasia,Habilitada,25.44444
445,2023-10-05 07:25:00,UdeA Caucasia,Habilitada,25.44444
446,2023-10-05 07:26:00,UdeA Caucasia,Habilitada,25.44444
447,2023-10-05 07:27:00,UdeA Caucasia,Habilitada,25.55556
448,2023-10-05 07:28:00,UdeA Caucasia,Habilitada,25.55556
449,2023-10-05 07:29:00,UdeA Caucasia,Habilitada,25.55556
450,2023-10-05 07:30:00,UdeA Caucasia,Habilitada,25.61111
451,2023-10-05 07:31:00,UdeA Caucasia,Habilitada,25.61111
452,2023-10-05 07:32:00,UdeA Caucasia,Habilitada,25.61111
453,2023-10-05 07:33:00,UdeA Caucasia,Habilitada,25.61111
454,2023-10-05 07:34:00,UdeA Caucasia,Habilitada,25.66667
455,2023-10-05 07:35:00,UdeA Caucasia,Habilitada,25.66667
456,2023-10-05 07:36:00,UdeA Caucasia,Habilitada,25.72222
457,2023-10-05 07:37:00,UdeA Caucasia,Habilitada,25.72222
458,2023-10-05 07:38:00,UdeA Caucasia,Habilitada,25.72222
459,2023-10-05 07:39:00,UdeA Caucasia,Habilitada,25.72222
460,2023-10-05 07:40:00,UdeA Caucasia,Habilitada,25.72222
461,2023-10-05 07:41:00,UdeA Caucasia,Habilitada,25.72222
462,2023-10-05 07:42:00,UdeA Caucasia,Habilitada,25.77778
463,2023-10-05 07:43:00,UdeA Caucasia,Habilitada,25.77778
464,2023-10-05 07:44:00,UdeA Caucasia,Habilitada,25.77778
465,2023-10-05 07:45:01,UdeA Caucasia,Habilitada,25.83333
466,2023-10-05 07:46:01,UdeA Caucasia,Habilitada,25.83333
467,2023-10-05 07:47:00,UdeA Caucasia,Habilitada,25.88889
468,2023-10-05 07:48:00,UdeA Caucasia,Habilitada,25.88889
469,2023-10-05 07:49:00,UdeA Caucasia,Habilitada,25.88889
470,2023-10-05 07:50:00,UdeA Caucasia,Habilitada,25.94444
471,2023-10-05 07:51:00,UdeA Caucasia,Habilitada,26.00000
472,2023-10-05 07:52:00,UdeA Caucasia,Habilitada,26.00000
473,2023-10-05 07:53:00,UdeA Caucasia,Habilitada,26.00000
474,2023-10-05 07:54:00,UdeA Caucasia,Habilitada,26.00000
475,2023-10-05 07:55:00,UdeA Caucasia,Habilitada,25.94444
476,2023-10-05 07:56:00,UdeA Caucasia,Habilitada,26.00000
477,2023-10-05 07:57:00,UdeA Caucasia,Habilitada,26.00000
478,2023-10-05 07:58:00,UdeA Caucasia,Habilitada,26.00000
479,2023-10-05 07:59:00,UdeA Caucasia,Habilitada,26.05556
480,2023-10-05 08:00:00,UdeA Caucasia,Habilitada,26.05556
481,2023-10-05 08:01:00,UdeA Caucasia,Habilitada,26.11111
482,2023-10-05 08:02:01,UdeA Caucasia,Habilitada,26.11111
483,2023-10-05 08:03:00,UdeA Caucasia,Habilitada,26.16667
484,2023-10-05 08:04:00,UdeA Caucasia,Habilitada,26.16667
485,2023-10-05 08:05:00,UdeA Caucasia,Habilitada,26.22222
486,2023-10-05 08:06:00,UdeA Caucasia,Habilitada,26.22222
487,2023-10-05 08:07:00,UdeA Caucasia,Habilitada,26.22222
488,2023-10-05 08:08:00,UdeA Caucasia,Habilitada,26.27778
489,2023-10-05 08:09:00,UdeA Caucasia,Habilitada,26.33333
490,2023-10-05 08:10:00,UdeA Caucasia,Habilitada,26.33333
491,2023-10-05 08:11:00,UdeA Caucasia,Habilitada,26.44444
492,2023-10-05 08:12:00,UdeA Caucasia,Habilitada,26.44444
493,2023-10-05 08:13:00,UdeA Caucasia,Habilitada,26.50000
494,2023-10-05 08:14:00,UdeA Caucasia,Habilitada,26.50000
495,2023-10-05 08:15:00,UdeA Caucasia,Habilitada,26.55556
496,2023-10-05 08:16:00,UdeA Caucasia,Habilitada,26.61111
497,2023-10-05 08:17:00,UdeA Caucasia,Habilitada,26.72222
498,2023-10-05 08:18:00,UdeA Caucasia,Habilitada,26.72222
499,2023-10-05 08:19:00,UdeA Caucasia,Habilitada,26.77778
500,2023-10-05 08:20:00,UdeA Caucasia,Habilitada,26.83333
501,2023-10-05 08:21:00,UdeA Caucasia,Habilitada,26.88889
502,2023-10-05 08:22:00,UdeA Caucasia,Habilitada,26.88889
503,2023-10-05 08:23:00,UdeA Caucasia,Habilitada,26.94444
504,2023-10-05 08:24:00,UdeA Caucasia,Habilitada,27.00000
505,2023-10-05 08:25:00,UdeA Caucasia,Habilitada,27.00000
506,2023-10-05 08:26:00,UdeA Caucasia,Habilitada,27.05556
507,2023-10-05 08:27:00,UdeA Caucasia,Habilitada,27.11111
508,2023-10-05 08:28:00,UdeA Caucasia,Habilitada,27.11111
509,2023-10-05 08:29:00,UdeA Caucasia,Habilitada,27.16667
510,2023-10-05 08:30:00,UdeA Caucasia,Habilitada,27.16667
511,2023-10-05 08:31:00,UdeA Caucasia,Habilitada,27.22222
512,2023-10-05 08:32:00,UdeA Caucasia,Habilitada,27.22222
513,2023-10-05 08:33:00,UdeA Caucasia,Habilitada,27.27778
514,2023-10-05 08:34:00,UdeA Caucasia,Habilitada,27.33333
515,2023-10-05 08:35:00,UdeA Caucasia,Habilitada,27.38889
516,2023-10-05 08:36:00,UdeA Caucasia,Habilitada,27.38889
517,2023-10-05 08:37:00,UdeA Caucasia,Habilitada,27.44444
518,2023-10-05 08:38:00,UdeA Caucasia,Habilitada,27.50000
519,2023-10-05 08:39:00,UdeA Caucasia,Habilitada,27.55556
520,2023-10-05 08:40:00,UdeA Caucasia,Habilitada,27.61111
521,2023-10-05 08:41:00,UdeA Caucasia,Habilitada,27.72222
522,2023-10-05 08:42:00,UdeA Caucasia,Habilitada,27.77778
523,2023-10-05 08:43:01,UdeA Caucasia,Habilitada,27.88889
524,2023-10-05 08:44:01,UdeA Caucasia,Habilitada,28.05556
525,2023-10-05 08:45:01,UdeA Caucasia,Habilitada,28.11111
526,2023-10-05 08:46:00,UdeA Caucasia,Habilitada,28.16667
527,2023-10-05 08:47:00,UdeA Caucasia,Habilitada,28.22222
528,2023-10-05 08:48:00,UdeA Caucasia,Habilitada,28.22222
529,2023-10-05 08:49:00,UdeA Caucasia,Habilitada,28.22222
530,2023-10-05 08:50:00,UdeA Caucasia,Habilitada,28.16667
531,2023-10-05 08:51:03,UdeA Caucasia,Habilitada,28.16667
532,2023-10-05 08:52:00,UdeA Caucasia,Habilitada,28.11111
533,2023-10-05 08:53:03,UdeA Caucasia,Habilitada,28.05556
534,2023-10-05 08:54:00,UdeA Caucasia,Habilitada,28.00000
535,2023-10-05 08:55:00,UdeA Caucasia,Habilitada,28.00000
536,2023-10-05 08:56:00,UdeA Caucasia,Habilitada,27.94444
537,2023-10-05 08:57:00,UdeA Caucasia,Habilitada,27.94444
538,2023-10-05 08:58:00,UdeA Caucasia,Habilitada,28.00000
539,2023-10-05 08:59:00,UdeA Caucasia,Habilitada,27.94444
540,2023-10-05 09:00:00,UdeA Caucasia,Habilitada,28.00000
541,2023-10-05 09:01:00,UdeA Caucasia,Habilitada,28.00000
542,2023-10-05 09:02:00,UdeA Caucasia,Habilitada,28.05556
543,2023-10-05 09:03:00,UdeA Caucasia,Habilitada,28.05556
544,2023-10-05 09:04:00,UdeA Caucasia,Habilitada,28.05556
545,2023-10-05 09:05:00,UdeA Caucasia,Habilitada,28.05556
546,2023-10-05 09:06:01,UdeA Caucasia,Habilitada,28.05556
547,2023-10-05 09:07:01,UdeA Caucasia,Habilitada,28.05556
548,2023-10-05 09:08:01,UdeA Caucasia,Habilitada,28.11111
549,2023-10-05 09:09:01,UdeA Caucasia,Habilitada,28.11111
550,2023-10-05 09:10:00,UdeA Caucasia,Habilitada,28.16667
551,2023-10-05 09:11:00,UdeA Caucasia,Habilitada,28.22222
552,2023-10-05 09:12:00,UdeA Caucasia,Habilitada,28.33333
553,2023-10-05 09:13:00,UdeA Caucasia,Habilitada,28.44444
554,2023-10-05 09:14:00,UdeA Caucasia,Habilitada,28.50000
555,2023-10-05 09:15:00,UdeA Caucasia,Habilitada,28.66667
556,2023-10-05 09:16:00,UdeA Caucasia,Habilitada,28.83333
557,2023-10-05 09:17:00,UdeA Caucasia,Habilitada,28.94444
558,2023-10-05 09:18:00,UdeA Caucasia,Habilitada,29.05556
559,2023-10-05 09:19:00,UdeA Caucasia,Habilitada,29.11111
560,2023-10-05 09:20:00,UdeA Caucasia,Habilitada,29.16667
561,2023-10-05 09:21:00,UdeA Caucasia,Habilitada,29.22222
562,2023-10-05 09:22:00,UdeA Caucasia,Habilitada,29.27778
563,2023-10-05 09:23:00,UdeA Caucasia,Habilitada,29.33333
564,2023-10-05 09:24:00,UdeA Caucasia,Habilitada,29.44444
565,2023-10-05 09:25:00,UdeA Caucasia,Habilitada,29.50000
566,2023-10-05 09:26:00,UdeA Caucasia,Habilitada,29.55556
567,2023-10-05 09:27:00,UdeA Caucasia,Habilitada,29.66667
568,2023-10-05 09:28:00,UdeA Caucasia,Habilitada,29.72222
569,2023-10-05 09:29:00,UdeA Caucasia,Habilitada,29.83333
570,2023-10-05 09:30:00,UdeA Caucasia,Habilitada,29.88889
571,2023-10-05 09:31:00,UdeA Caucasia,Habilitada,29.94444
572,2023-10-05 09:32:07,UdeA Caucasia,Habilitada,29.94444
573,2023-10-05 09:33:00,UdeA Caucasia,Habilitada,29.88889
574,2023-10-05 09:34:00,UdeA Caucasia,Habilitada,29.88889
575,2023-10-05 09:35:00,UdeA Caucasia,Habilitada,29.88889
576,2023-10-05 09:36:00,UdeA Caucasia,Habilitada,29.83333
577,2023-10-05 09:37:00,UdeA Caucasia,Habilitada,29.83333
578,2023-10-05 09:38:00,UdeA Caucasia,Habilitada,29.77778
579,2023-10-05 09:39:00,UdeA Caucasia,Habilitada,29.83333
580,2023-10-05 09:40:00,UdeA Caucasia,Habilitada,29.83333
581,2023-10-05 09:41:00,UdeA Caucasia,Habilitada,29.83333
582,2023-10-05 09:42:00,UdeA Caucasia,Habilitada,29.83333
583,2023-10-05 09:43:00,UdeA Caucasia,Habilitada,29.77778
584,2023-10-05 09:44:00,UdeA Caucasia,Habilitada,29.72222
585,2023-10-05 09:45:01,UdeA Caucasia,Habilitada,29.72222
586,2023-10-05 09:46:01,UdeA Caucasia,Habilitada,29.66667
587,2023-10-05 09:47:01,UdeA Caucasia,Habilitada,29.66667
588,2023-10-05 09:48:01,UdeA Caucasia,Habilitada,29.61111
589,2023-10-05 09:49:00,UdeA Caucasia,Habilitada,29.61111
590,2023-10-05 09:50:00,UdeA Caucasia,Habilitada,29.66667
591,2023-10-05 09:51:00,UdeA Caucasia,Habilitada,29.66667
592,2023-10-05 09:52:00,UdeA Caucasia,Habilitada,29.66667
593,2023-10-05 09:53:00,UdeA Caucasia,Habilitada,29.66667
594,2023-10-05 09:54:00,UdeA Caucasia,Habilitada,29.66667
595,2023-10-05 09:55:00,UdeA Caucasia,Habilitada,29.61111
596,2023-10-05 09:56:00,UdeA Caucasia,Habilitada,29.66667
597,2023-10-05 09:57:00,UdeA Caucasia,Habilitada,29.66667
598,2023-10-05 09:58:00,UdeA Caucasia,Habilitada,29.66667
599,2023-10-05 09:59:00,UdeA Caucasia,Habilitada,29.66667
600,2023-10-05 10:00:00,UdeA Caucasia,Habilitada,29.66667
601,2023-10-05 10:01:00,UdeA Caucasia,Habilitada,29.66667
602,2023-10-05 10:02:00,UdeA Caucasia,Habilitada,29.66667
603,2023-10-05 10:03:00,UdeA Caucasia,Habilitada,29.66667
604,2023-10-05 10:04:01,UdeA Caucasia,Habilitada,29.61111
605,2023-10-05 10:05:00,UdeA Caucasia,Habilitada,29.55556
606,2023-10-05 10:06:01,UdeA Caucasia,Habilitada,29.50000
607,2023-10-05 10:07:01,UdeA Caucasia,Habilitada,29.38889
608,2023-10-05 10:08:00,UdeA Caucasia,Habilitada,29.33333
609,2023-10-05 10:09:00,UdeA Caucasia,Habilitada,29.33333
610,2023-10-05 10:10:00,UdeA Caucasia,Habilitada,29.33333
611,2023-10-05 10:11:00,UdeA Caucasia,Habilitada,29.27778
612,2023-10-05 10:12:00,UdeA Caucasia,Habilitada,29.27778
613,2023-10-05 10:13:00,UdeA Caucasia,Habilitada,29.27778
614,2023-10-05 10:14:00,UdeA Caucasia,Habilitada,29.33333
615,2023-10-05 10:15:00,UdeA Caucasia,Habilitada,29.33333
616,2023-10-05 10:16:00,UdeA Caucasia,Habilitada,29.44444
617,2023-10-05 10:17:00,UdeA Caucasia,Habilitada,29.50000
618,2023-10-05 10:18:00,UdeA Caucasia,Habilitada,29.55556
619,2023-10-05 10:19:00,UdeA Caucasia,Habilitada,29.66667
620,2023-10-05 10:20:00,UdeA Caucasia,Habilitada,29.72222
621,2023-10-05 10:21:00,UdeA Caucasia,Habilitada,29.88889
622,2023-10-05 10:22:00,UdeA Caucasia,Habilitada,29.94444
623,2023-10-05 10:23:00,UdeA Caucasia,Habilitada,30.00000
624,2023-10-05 10:24:00,UdeA Caucasia,Habilitada,30.05556
625,2023-10-05 10:25:00,UdeA Caucasia,Habilitada,30.05556
626,2023-10-05 10:26:00,UdeA Caucasia,Habilitada,30.05556
627,2023-10-05 10:27:00,UdeA Caucasia,Habilitada,30.05556
628,2023-10-05 10:28:00,UdeA Caucasia,Habilitada,30.11111
629,2023-10-05 10:29:00,UdeA Caucasia,Habilitada,30.11111
630,2023-10-05 10:30:00,UdeA Caucasia,Habilitada,30.16667
631,2023-10-05 10:31:00,UdeA Caucasia,Habilitada,30.22222
632,2023-10-05 10:32:00,UdeA Caucasia,Habilitada,30.27778
633,2023-10-05 10:33:00,UdeA Caucasia,Habilitada,30.38889
634,2023-10-05 10:34:00,UdeA Caucasia,Habilitada,30.44444
635,2023-10-05 10:35:00,UdeA Caucasia,Habilitada,30.55556
636,2023-10-05 10:36:00,UdeA Caucasia,Habilitada,30.61111
637,2023-10-05 10:37:00,UdeA Caucasia,Habilitada,30.72222
638,2023-10-05 10:38:00,UdeA Caucasia,Habilitada,30.83333
639,2023-10-05 10:39:00,UdeA Caucasia,Habilitada,30.94444
640,2023-10-05 10:40:00,UdeA Caucasia,Habilitada,31.00000
641,2023-10-05 10:41:00,UdeA Caucasia,Habilitada,31.05556
642,2023-10-05 10:42:00,UdeA Caucasia,Habilitada,31.05556
643,2023-10-05 10:43:00,UdeA Caucasia,Habilitada,31.05556
644,2023-10-05 10:44:01,UdeA Caucasia,Habilitada,31.00000
645,2023-10-05 10:45:01,UdeA Caucasia,Habilitada,31.05556
646,2023-10-05 10:46:01,UdeA Caucasia,Habilitada,31.11111
647,2023-10-05 10:47:01,UdeA Caucasia,Habilitada,31.16667
648,2023-10-05 10:48:00,UdeA Caucasia,Habilitada,31.22222
649,2023-10-05 10:49:00,UdeA Caucasia,Habilitada,31.27778
650,2023-10-05 10:50:00,UdeA Caucasia,Habilitada,31.33333
651,2023-10-05 10:51:00,UdeA Caucasia,Habilitada,31.38889
652,2023-10-05 10:52:00,UdeA Caucasia,Habilitada,31.44444
653,2023-10-05 10:53:00,UdeA Caucasia,Habilitada,31.44444
654,2023-10-05 10:54:00,UdeA Caucasia,Habilitada,31.44444
655,2023-10-05 10:55:00,UdeA Caucasia,Habilitada,31.44444
656,2023-10-05 10:56:00,UdeA Caucasia,Habilitada,31.38889
657,2023-10-05 10:57:00,UdeA Caucasia,Habilitada,31.38889
658,2023-10-05 10:58:00,UdeA Caucasia,Habilitada,31.38889
659,2023-10-05 10:59:00,UdeA Caucasia,Habilitada,31.44444
660,2023-10-05 11:00:00,UdeA Caucasia,Habilitada,31.44444
661,2023-10-05 11:01:00,UdeA Caucasia,Habilitada,31.44444
662,2023-10-05 11:02:00,UdeA Caucasia,Habilitada,31.44444
663,2023-10-05 11:03:00,UdeA Caucasia,Habilitada,31.44444
664,2023-10-05 11:04:01,UdeA Caucasia,Habilitada,31.50000
665,2023-10-05 11:05:00,UdeA Caucasia,Habilitada,31.44444
666,2023-10-05 11:06:00,UdeA Caucasia,Habilitada,31.44444
667,2023-10-05 11:07:00,UdeA Caucasia,Habilitada,31.44444
668,2023-10-05 11:08:00,UdeA Caucasia,Habilitada,31.44444
669,2023-10-05 11:09:00,UdeA Caucasia,Habilitada,31.44444
670,2023-10-05 11:10:00,UdeA Caucasia,Habilitada,31.44444
671,2023-10-05 11:11:00,UdeA Caucasia,Habilitada,31.38889
672,2023-10-05 11:12:00,UdeA Caucasia,Habilitada,31.44444
673,2023-10-05 11:13:00,UdeA Caucasia,Habilitada,31.44444
674,2023-10-05 11:14:00,UdeA Caucasia,Habilitada,31.38889
675,2023-10-05 11:15:00,UdeA Caucasia,Habilitada,31.38889
676,2023-10-05 11:16:00,UdeA Caucasia,Habilitada,31.33333
677,2023-10-05 11:17:00,UdeA Caucasia,Habilitada,31.33333
678,2023-10-05 11:18:00,UdeA Caucasia,Habilitada,31.27778
679,2023-10-05 11:19:00,UdeA Caucasia,Habilitada,31.27778
680,2023-10-05 11:20:00,UdeA Caucasia,Habilitada,31.16667
681,2023-10-05 11:21:00,UdeA Caucasia,Habilitada,31.11111
682,2023-10-05 11:22:00,UdeA Caucasia,Habilitada,31.05556
683,2023-10-05 11:23:00,UdeA Caucasia,Habilitada,31.00000
684,2023-10-05 11:24:00,UdeA Caucasia,Habilitada,31.00000
685,2023-10-05 11:25:00,UdeA Caucasia,Habilitada,30.88889
686,2023-10-05 11:26:00,UdeA Caucasia,Habilitada,30.77778
687,2023-10-05 11:27:00,UdeA Caucasia,Habilitada,30.77778
688,2023-10-05 11:28:00,UdeA Caucasia,Habilitada,30.72222
689,2023-10-05 11:29:00,UdeA Caucasia,Habilitada,30.72222
690,2023-10-05 11:30:00,UdeA Caucasia,Habilitada,30.77778
691,2023-10-05 11:31:00,UdeA Caucasia,Habilitada,30.83333
692,2023-10-05 11:32:00,UdeA Caucasia,Habilitada,30.94444
693,2023-10-05 11:33:00,UdeA Caucasia,Habilitada,31.00000
694,2023-10-05 11:34:00,UdeA Caucasia,Habilitada,31.22222
695,2023-10-05 11:35:00,UdeA Caucasia,Habilitada,31.38889
696,2023-10-05 11:36:00,UdeA Caucasia,Habilitada,31.55556
697,2023-10-05 11:37:00,UdeA Caucasia,Habilitada,31.66667
698,2023-10-05 11:38:00,UdeA Caucasia,Habilitada,31.77778
699,2023-10-05 11:39:00,UdeA Caucasia,Habilitada,31.88889
700,2023-10-05 11:40:00,UdeA Caucasia,Habilitada,32.05556
701,2023-10-05 11:41:00,UdeA Caucasia,Habilitada,32.05556
702,2023-10-05 11:42:01,UdeA Caucasia,Habilitada,32.05556
703,2023-10-05 11:43:01,UdeA Caucasia,Habilitada,31.88889
704,2023-10-05 11:44:01,UdeA Caucasia,Habilitada,31.83333
705,2023-10-05 11:45:01,UdeA Caucasia,Habilitada,31.77778
706,2023-10-05 11:46:00,UdeA Caucasia,Habilitada,31.77778
707,2023-10-05 11:47:00,UdeA Caucasia,Habilitada,31.77778
708,2023-10-05 11:48:00,UdeA Caucasia,Habilitada,31.83333
709,2023-10-05 11:49:00,UdeA Caucasia,Habilitada,31.83333
710,2023-10-05 11:50:00,UdeA Caucasia,Habilitada,31.83333
711,2023-10-05 11:51:00,UdeA Caucasia,Habilitada,31.88889
712,2023-10-05 11:52:00,UdeA Caucasia,Habilitada,31.88889
713,2023-10-05 11:53:00,UdeA Caucasia,Habilitada,31.94444
714,2023-10-05 11:54:00,UdeA Caucasia,Habilitada,32.05556
715,2023-10-05 11:55:00,UdeA Caucasia,Habilitada,32.11111
716,2023-10-05 11:56:00,UdeA Caucasia,Habilitada,32.16667
717,2023-10-05 11:57:00,UdeA Caucasia,Habilitada,32.16667
718,2023-10-05 11:58:00,UdeA Caucasia,Habilitada,32.16667
719,2023-10-05 11:59:00,UdeA Caucasia,Habilitada,32.11111
720,2023-10-05 12:00:00,UdeA Caucasia,Habilitada,32.05556
721,2023-10-05 12:01:00,UdeA Caucasia,Habilitada,32.05556
722,2023-10-05 12:02:00,UdeA Caucasia,Habilitada,32.00000
723,2023-10-05 12:03:00,UdeA Caucasia,Habilitada,31.94444
724,2023-10-05 12:04:01,UdeA Caucasia,Habilitada,32.00000
725,2023-10-05 12:05:00,UdeA Caucasia,Habilitada,31.94444
726,2023-10-05 12:06:01,UdeA Caucasia,Habilitada,32.00000
727,2023-10-05 12:07:01,UdeA Caucasia,Habilitada,31.94444
728,2023-10-05 12:08:00,UdeA Caucasia,Habilitada,32.00000
729,2023-10-05 12:09:00,UdeA Caucasia,Habilitada,31.94444
730,2023-10-05 12:10:00,UdeA Caucasia,Habilitada,31.94444
731,2023-10-05 12:11:00,UdeA Caucasia,Habilitada,32.00000
732,2023-10-05 12:12:00,UdeA Caucasia,Habilitada,32.00000
733,2023-10-05 12:13:00,UdeA Caucasia,Habilitada,31.94444
734,2023-10-05 12:14:00,UdeA Caucasia,Habilitada,31.88889
735,2023-10-05 12:15:00,UdeA Caucasia,Habilitada,31.83333
736,2023-10-05 12:16:00,UdeA Caucasia,Habilitada,31.72222
737,2023-10-05 12:17:00,UdeA Caucasia,Habilitada,31.61111
738,2023-10-05 12:18:00,UdeA Caucasia,Habilitada,31.50000
739,2023-10-05 12:19:00,UdeA Caucasia,Habilitada,31.55556
740,2023-10-05 12:20:00,UdeA Caucasia,Habilitada,31.50000
741,2023-10-05 12:21:00,UdeA Caucasia,Habilitada,31.44444
742,2023-10-05 12:22:00,UdeA Caucasia,Habilitada,31.38889
743,2023-10-05 12:23:00,UdeA Caucasia,Habilitada,31.33333
744,2023-10-05 12:24:00,UdeA Caucasia,Habilitada,31.38889
745,2023-10-05 12:25:00,UdeA Caucasia,Habilitada,31.38889
746,2023-10-05 12:26:00,UdeA Caucasia,Habilitada,31.44444
747,2023-10-05 12:27:00,UdeA Caucasia,Habilitada,31.50000
748,2023-10-05 12:28:00,UdeA Caucasia,Habilitada,31.50000
749,2023-10-05 12:29:00,UdeA Caucasia,Habilitada,31.55556
750,2023-10-05 12:30:00,UdeA Caucasia,Habilitada,31.61111
751,2023-10-05 12:31:00,UdeA Caucasia,Habilitada,31.72222
752,2023-10-05 12:32:00,UdeA Caucasia,Habilitada,31.77778
753,2023-10-05 12:33:00,UdeA Caucasia,Habilitada,31.88889
754,2023-10-05 12:34:00,UdeA Caucasia,Habilitada,32.00000
755,2023-10-05 12:35:00,UdeA Caucasia,Habilitada,32.05556
756,2023-10-05 12:36:00,UdeA Caucasia,Habilitada,32.05556
757,2023-10-05 12:37:00,UdeA Caucasia,Habilitada,32.11111
758,2023-10-05 12:38:00,UdeA Caucasia,Habilitada,32.16667
759,2023-10-05 12:39:00,UdeA Caucasia,Habilitada,32.16667
760,2023-10-05 12:40:00,UdeA Caucasia,Habilitada,32.11111
761,2023-10-05 12:41:00,UdeA Caucasia,Habilitada,32.16667
762,2023-10-05 12:42:00,UdeA Caucasia,Habilitada,32.16667
763,2023-10-05 12:43:10,UdeA Caucasia,Habilitada,32.16667
764,2023-10-05 12:44:01,UdeA Caucasia,Habilitada,32.22222
765,2023-10-05 12:45:01,UdeA Caucasia,Habilitada,32.16667
766,2023-10-05 12:46:01,UdeA Caucasia,Habilitada,32.16667
767,2023-10-05 12:47:01,UdeA Caucasia,Habilitada,32.16667
768,2023-10-05 12:48:00,UdeA Caucasia,Habilitada,32.16667
769,2023-10-05 12:49:00,UdeA Caucasia,Habilitada,32.05556
770,2023-10-05 12:50:02,UdeA Caucasia,Habilitada,32.05556
771,2023-10-05 12:51:00,UdeA Caucasia,Habilitada,32.05556
772,2023-10-05 12:52:00,UdeA Caucasia,Habilitada,32.05556
773,2023-10-05 12:53:00,UdeA Caucasia,Habilitada,32.05556
774,2023-10-05 12:54:00,UdeA Caucasia,Habilitada,32.16667
